id,code,name,category_id/id
icd10_diagnostic_code_S61.800,S61.800,腕和手其他部位的开放性伤口,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x011,S61.800x011,腕和手开放性损伤伴骨折,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x012,S61.800x012,手部开放性损伤伴骨折,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x013,S61.800x013,腕部开放性损伤伴骨折,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x021,S61.800x021,腕和手开放性损伤伴脱位,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x022,S61.800x022,手部开放性损伤伴脱位,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x023,S61.800x023,腕部开放性损伤伴脱位,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.800x081,S61.800x081,手掌开放性损伤,icd10_category_subcategory_S61.8
icd10_diagnostic_code_S61.900,S61.900,腕和手的开放性伤口,icd10_category_subcategory_S61.9
icd10_diagnostic_code_S61.900x002,S61.900x002,腕部开放性损伤,icd10_category_subcategory_S61.9
icd10_diagnostic_code_S61.900x004,S61.900x004,手部爆炸伤,icd10_category_subcategory_S61.9
icd10_diagnostic_code_S61.901,S61.901,开放性手部损伤,icd10_category_subcategory_S61.9
icd10_diagnostic_code_S61.902,S61.902,手套撕脱伤,icd10_category_subcategory_S61.9
icd10_diagnostic_code_S62.000,S62.000,手舟[舟状]骨骨折,icd10_category_subcategory_S62.0
icd10_diagnostic_code_S62.000x001,S62.000x001,腕舟骨骨折,icd10_category_subcategory_S62.0
icd10_diagnostic_code_S62.010,S62.010,开放性手舟状骨骨折,icd10_category_subcategory_S62.0
icd10_diagnostic_code_S62.100,S62.100,腕骨骨折，其他特指的,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x011,S62.100x011,月骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x021,S62.100x021,三角骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x031,S62.100x031,豆骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x041,S62.100x041,大多角骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x051,S62.100x051,小多角骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x061,S62.100x061,头状骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x071,S62.100x071,钩骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.100x091,S62.100x091,腕骨多发性骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.101,S62.101,腕骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.110,S62.110,开放性特指腕骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.111,S62.111,开放性腕骨骨折,icd10_category_subcategory_S62.1
icd10_diagnostic_code_S62.200,S62.200,第一掌骨骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.200x011,S62.200x011,第一掌骨基底骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.200x021,S62.200x021,第一掌骨干骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.200x031,S62.200x031,第一掌骨颈骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.200x041,S62.200x041,第一掌骨头骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.201,S62.201,贝内特骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.210,S62.210,开放性第一掌骨骨折,icd10_category_subcategory_S62.2
icd10_diagnostic_code_S62.300,S62.300,掌骨骨折，其他的,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.300x002,S62.300x002,掌骨骨骺分离,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.300x011,S62.300x011,掌骨基底骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.300x021,S62.300x021,掌骨干骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.300x031,S62.300x031,掌骨颈骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.300x041,S62.300x041,掌骨头骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.301,S62.301,掌骨骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.310,S62.310,开放性特指掌骨骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.311,S62.311,开放性掌骨骨折,icd10_category_subcategory_S62.3
icd10_diagnostic_code_S62.400,S62.400,掌骨多处骨折,icd10_category_subcategory_S62.4
icd10_diagnostic_code_S62.410,S62.410,开放性多发性掌骨骨折,icd10_category_subcategory_S62.4
icd10_diagnostic_code_S62.500,S62.500,拇指骨折,icd10_category_subcategory_S62.5
icd10_diagnostic_code_S62.500x002,S62.500x002,拇指骨骺分离,icd10_category_subcategory_S62.5
icd10_diagnostic_code_S62.500x011,S62.500x011,拇指近节骨折,icd10_category_subcategory_S62.5
icd10_diagnostic_code_S62.500x021,S62.500x021,拇指远节骨折,icd10_category_subcategory_S62.5
icd10_diagnostic_code_S62.510,S62.510,开放性拇指骨折,icd10_category_subcategory_S62.5
icd10_diagnostic_code_S62.600,S62.600,手指骨折，其他的,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.600x002,S62.600x002,指骨骨骺分离,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.600x011,S62.600x011,指骨近节骨折,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.600x021,S62.600x021,指骨中节骨折,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.600x031,S62.600x031,指骨远节骨折,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.611,S62.611,开放性指骨骨折,icd10_category_subcategory_S62.6
icd10_diagnostic_code_S62.700,S62.700,手指多处骨折,icd10_category_subcategory_S62.7
icd10_diagnostic_code_S62.710,S62.710,开放性多发性指骨骨折,icd10_category_subcategory_S62.7
icd10_diagnostic_code_S62.800,S62.800,腕和手其他和未特指部位的骨折,icd10_category_subcategory_S62.8
icd10_diagnostic_code_S62.801,S62.801,手骨折,icd10_category_subcategory_S62.8
icd10_diagnostic_code_S62.802,S62.802,指骨骨折,icd10_category_subcategory_S62.8
icd10_diagnostic_code_S62.810,S62.810,开放性腕和手其他和未特指部位骨折,icd10_category_subcategory_S62.8
icd10_diagnostic_code_S62.811,S62.811,开放性手骨折,icd10_category_subcategory_S62.8
icd10_diagnostic_code_S63.000,S63.000,腕关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x002,S63.000x002,桡骨远端关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x003,S63.000x003,尺骨远端关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x011,S63.000x011,下尺桡关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x021,S63.000x021,桡腕关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x031,S63.000x031,腕骨间关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x041,S63.000x041,掌骨近端关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x042,S63.000x042,腕掌关节脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x081,S63.000x081,腕骨脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x082,S63.000x082,腕舟骨脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.000x083,S63.000x083,腕舟骨月骨周围脱位,icd10_category_subcategory_S63.0
icd10_diagnostic_code_S63.100,S63.100,指关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x001,S63.100x001,指间关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x002,S63.100x002,拇指关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x011,S63.100x011,掌指关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x012,S63.100x012,掌骨远端关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x013,S63.100x013,拇掌关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.100x021,S63.100x021,手指远端指间关节脱位,icd10_category_subcategory_S63.1
icd10_diagnostic_code_S63.200,S63.200,手指多处脱位,icd10_category_subcategory_S63.2
icd10_diagnostic_code_S63.200x001,S63.200x001,指关节多发性脱位,icd10_category_subcategory_S63.2
icd10_diagnostic_code_S63.300,S63.300,腕和腕关节韧带创伤性破裂,icd10_category_subcategory_S63.3
icd10_diagnostic_code_S63.300x001,S63.300x001,腕副韧带断裂,icd10_category_subcategory_S63.3
icd10_diagnostic_code_S63.300x002,S63.300x002,桡腕韧带断裂,icd10_category_subcategory_S63.3
icd10_diagnostic_code_S63.300x003,S63.300x003,尺腕韧带断裂,icd10_category_subcategory_S63.3
icd10_diagnostic_code_S63.300x004,S63.300x004,腕和腕关节韧带断裂,icd10_category_subcategory_S63.3
icd10_diagnostic_code_S63.400,S63.400,掌指和指间关节处的手指韧带创伤性破裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x001,S63.400x001,掌指关节韧带断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x002,S63.400x002,掌指关节副韧带断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x003,S63.400x003,手掌韧带断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x004,S63.400x004,手掌板断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x005,S63.400x005,指间关节韧带断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.400x006,S63.400x006,指间关节副韧带断裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.401,S63.401,创伤性掌关节韧带破裂,icd10_category_subcategory_S63.4
icd10_diagnostic_code_S63.500,S63.500,腕关节扭伤和劳损,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x002,S63.500x002,腕关节损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x003,S63.500x003,创伤性腕关节积血,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x011,S63.500x011,腕骨关节扭伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x012,S63.500x012,腕骨关节损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x021,S63.500x021,桡腕关节扭伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x022,S63.500x022,桡腕关节损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x031,S63.500x031,腕掌关节扭伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x032,S63.500x032,腕掌关节损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x081,S63.500x081,下尺桡关节扭伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x082,S63.500x082,下尺桡关节损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.500x101,S63.500x101,腕关节三角纤维软骨损伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.501,S63.501,腕关节扭伤,icd10_category_subcategory_S63.5
icd10_diagnostic_code_S63.600,S63.600,手指扭伤和劳损,icd10_category_subcategory_S63.6
icd10_diagnostic_code_S63.600x001,S63.600x001,拇指扭伤,icd10_category_subcategory_S63.6
icd10_diagnostic_code_S63.600x002,S63.600x002,指骨扭伤,icd10_category_subcategory_S63.6
icd10_diagnostic_code_S63.601,S63.601,指关节扭伤,icd10_category_subcategory_S63.6
icd10_diagnostic_code_S63.602,S63.602,掌指关节扭伤,icd10_category_subcategory_S63.6
icd10_diagnostic_code_S63.700,S63.700,手其他和未特指部位的扭伤和劳损,icd10_category_subcategory_S63.7
icd10_diagnostic_code_S63.700x001,S63.700x001,腕中关节扭伤,icd10_category_subcategory_S63.7
icd10_diagnostic_code_S63.701,S63.701,手关节扭伤,icd10_category_subcategory_S63.7
icd10_diagnostic_code_S64.000,S64.000,在腕和手水平的尺神经损伤,icd10_category_subcategory_S64.0
icd10_diagnostic_code_S64.000x001,S64.000x001,腕部尺神经损伤,icd10_category_subcategory_S64.0
icd10_diagnostic_code_S64.000x002,S64.000x002,手部尺神经损伤,icd10_category_subcategory_S64.0
icd10_diagnostic_code_S64.100,S64.100,在腕和手水平的正中神经损伤,icd10_category_subcategory_S64.1
icd10_diagnostic_code_S64.100x001,S64.100x001,腕部正中神经损伤,icd10_category_subcategory_S64.1
icd10_diagnostic_code_S64.100x002,S64.100x002,手部正中神经损伤,icd10_category_subcategory_S64.1
icd10_diagnostic_code_S64.200,S64.200,在腕和手水平的桡神经损伤,icd10_category_subcategory_S64.2
icd10_diagnostic_code_S64.200x001,S64.200x001,腕部桡神经损伤,icd10_category_subcategory_S64.2
icd10_diagnostic_code_S64.200x002,S64.200x002,手部桡神经损伤,icd10_category_subcategory_S64.2
icd10_diagnostic_code_S64.300,S64.300,拇指指神经损伤,icd10_category_subcategory_S64.3
icd10_diagnostic_code_S64.400,S64.400,"手指指神经损伤,其他的",icd10_category_subcategory_S64.4
icd10_diagnostic_code_S64.400x001,S64.400x001,指神经损伤,icd10_category_subcategory_S64.4
icd10_diagnostic_code_S64.700,S64.700,在腕和手水平的多神经损伤,icd10_category_subcategory_S64.7
icd10_diagnostic_code_S64.700x001,S64.700x001,腕和手多处神经损伤,icd10_category_subcategory_S64.7
icd10_diagnostic_code_S64.800,S64.800,在腕和手水平的其他神经损伤,icd10_category_subcategory_S64.8
icd10_diagnostic_code_S64.900,S64.900,在腕和手水平的神经的损伤,icd10_category_subcategory_S64.9
icd10_diagnostic_code_S64.900x001,S64.900x001,腕和手神经损伤,icd10_category_subcategory_S64.9
icd10_diagnostic_code_S65.000,S65.000,在腕和手水平的尺动脉损伤,icd10_category_subcategory_S65.0
icd10_diagnostic_code_S65.000x001,S65.000x001,手部尺动脉损伤,icd10_category_subcategory_S65.0
icd10_diagnostic_code_S65.000x002,S65.000x002,腕部尺动脉损伤,icd10_category_subcategory_S65.0
icd10_diagnostic_code_S65.100,S65.100,在腕和手水平的桡动脉损伤,icd10_category_subcategory_S65.1
icd10_diagnostic_code_S65.100x001,S65.100x001,腕部桡动脉损伤,icd10_category_subcategory_S65.1
icd10_diagnostic_code_S65.100x002,S65.100x002,手部桡动脉损伤,icd10_category_subcategory_S65.1
icd10_diagnostic_code_S65.200,S65.200,掌浅动静脉弓损伤,icd10_category_subcategory_S65.2
icd10_diagnostic_code_S65.300,S65.300,掌深动静脉弓损伤,icd10_category_subcategory_S65.3
icd10_diagnostic_code_S65.400,S65.400,拇指血管损伤,icd10_category_subcategory_S65.4
icd10_diagnostic_code_S65.401,S65.401,创伤性拇指动脉破裂,icd10_category_subcategory_S65.4
icd10_diagnostic_code_S65.500,S65.500,"手指血管损伤,其他的",icd10_category_subcategory_S65.5
icd10_diagnostic_code_S65.501,S65.501,创伤性指动脉破裂,icd10_category_subcategory_S65.5
icd10_diagnostic_code_S65.700,S65.700,在腕和手水平的多血管损伤,icd10_category_subcategory_S65.7
icd10_diagnostic_code_S65.700x001,S65.700x001,腕和手多处血管损伤,icd10_category_subcategory_S65.7
icd10_diagnostic_code_S65.800,S65.800,在腕和手水平的其他血管损伤,icd10_category_subcategory_S65.8
icd10_diagnostic_code_S65.900,S65.900,在腕和手水平的血管的损伤,icd10_category_subcategory_S65.9
icd10_diagnostic_code_S65.900x001,S65.900x001,腕和手血管损伤,icd10_category_subcategory_S65.9
icd10_diagnostic_code_S66.000,S66.000,在腕和手水平的拇指长屈肌和肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x001,S66.000x001,腕和手拇指长屈肌和肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x002,S66.000x002,腕和手拇指长屈肌损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x003,S66.000x003,腕和手拇指长屈肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x004,S66.000x004,腕部拇指长屈肌和肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x005,S66.000x005,腕部拇指长屈肌损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x006,S66.000x006,腕部拇指长屈肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x007,S66.000x007,手部拇指长屈肌和肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x008,S66.000x008,手部拇指长屈肌损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.000x009,S66.000x009,手部拇指长屈肌腱损伤,icd10_category_subcategory_S66.0
icd10_diagnostic_code_S66.100,S66.100,在腕和手水平的其他手指屈肌和肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x001,S66.100x001,腕和手指屈肌和肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x002,S66.100x002,腕和手指屈肌损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x003,S66.100x003,腕和手指屈肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x004,S66.100x004,腕部指屈肌和肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x005,S66.100x005,腕部指屈肌损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x006,S66.100x006,腕部指屈肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x007,S66.100x007,手部指屈肌和肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x008,S66.100x008,手部指屈肌损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.100x009,S66.100x009,手部指屈肌腱损伤,icd10_category_subcategory_S66.1
icd10_diagnostic_code_S66.200,S66.200,在腕和手水平的拇指伸肌和肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x001,S66.200x001,腕和手拇指伸肌和肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x002,S66.200x002,腕和手拇指伸肌损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x003,S66.200x003,腕和手拇指伸肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x004,S66.200x004,腕部拇指伸肌和肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x005,S66.200x005,腕部拇指伸肌损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x006,S66.200x006,腕部拇指伸肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x007,S66.200x007,手部拇指伸肌和肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x008,S66.200x008,手部拇指伸肌损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.200x009,S66.200x009,手部拇指伸肌腱损伤,icd10_category_subcategory_S66.2
icd10_diagnostic_code_S66.300,S66.300,在腕和手水平的其他手指伸肌和肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x001,S66.300x001,腕和手指伸肌和肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x002,S66.300x002,腕和手指伸肌损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x003,S66.300x003,腕和手指伸肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x004,S66.300x004,腕部指伸肌和肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x005,S66.300x005,腕部指伸肌损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x006,S66.300x006,腕部指伸肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x007,S66.300x007,手部指伸肌和肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x008,S66.300x008,手部指伸肌损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.300x009,S66.300x009,手部指伸肌腱损伤,icd10_category_subcategory_S66.3
icd10_diagnostic_code_S66.400,S66.400,在腕和手水平的拇指内在肌和肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x001,S66.400x001,腕和手拇指内在肌和肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x002,S66.400x002,腕和手拇指内在肌损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x003,S66.400x003,腕和手拇指内在肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x004,S66.400x004,腕部拇指内在肌和肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x005,S66.400x005,腕部拇指内在肌损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x006,S66.400x006,腕部拇指内在肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x007,S66.400x007,手部拇指内在肌和肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x008,S66.400x008,手部拇指内在肌损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.400x009,S66.400x009,手部拇指内在肌腱损伤,icd10_category_subcategory_S66.4
icd10_diagnostic_code_S66.500,S66.500,在腕和手水平的其他手指内在肌和肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x001,S66.500x001,腕和手指内在肌和肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x002,S66.500x002,腕和手指内在肌损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x003,S66.500x003,腕和手指内在肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x004,S66.500x004,腕部指内在肌和肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x005,S66.500x005,腕部指内在肌损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x006,S66.500x006,腕部指内在肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x007,S66.500x007,手部指内在肌和肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x008,S66.500x008,手部指内在肌损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.500x009,S66.500x009,手部指内在肌腱损伤,icd10_category_subcategory_S66.5
icd10_diagnostic_code_S66.600,S66.600,在腕和手水平的多处屈肌和肌腱损伤,icd10_category_subcategory_S66.6
icd10_diagnostic_code_S66.600x001,S66.600x001,腕和手多处屈肌和肌腱损伤,icd10_category_subcategory_S66.6
icd10_diagnostic_code_S66.601,S66.601,多发性手屈肌断裂,icd10_category_subcategory_S66.6
icd10_diagnostic_code_S66.700,S66.700,在腕和手水平的多处伸肌和肌腱损伤,icd10_category_subcategory_S66.7
icd10_diagnostic_code_S66.700x001,S66.700x001,腕和手多处伸肌和肌腱损伤,icd10_category_subcategory_S66.7
icd10_diagnostic_code_S66.800,S66.800,在腕和手水平的其他肌肉和肌腱的损伤,icd10_category_subcategory_S66.8
icd10_diagnostic_code_S66.900,S66.900,在腕和手水平的肌肉和肌腱的损伤,icd10_category_subcategory_S66.9
icd10_diagnostic_code_S66.900x001,S66.900x001,腕和手肌肉和肌腱损伤,icd10_category_subcategory_S66.9
icd10_diagnostic_code_S66.900x002,S66.900x002,腕部肌肉损伤,icd10_category_subcategory_S66.9
icd10_diagnostic_code_S66.900x003,S66.900x003,手部肌肉损伤,icd10_category_subcategory_S66.9
icd10_diagnostic_code_S66.900x004,S66.900x004,手指肌肉损伤,icd10_category_subcategory_S66.9
icd10_diagnostic_code_S67.000,S67.000,拇指和其他手指挤压伤,icd10_category_subcategory_S67.0
icd10_diagnostic_code_S67.000x001,S67.000x001,拇指挤压伤,icd10_category_subcategory_S67.0
icd10_diagnostic_code_S67.000x003,S67.000x003,手指碾挫伤,icd10_category_subcategory_S67.0
icd10_diagnostic_code_S67.001,S67.001,手指挤压伤,icd10_category_subcategory_S67.0
icd10_diagnostic_code_S67.800,S67.800,腕和手其他和未特指部位的挤压伤,icd10_category_subcategory_S67.8
icd10_diagnostic_code_S67.800x001,S67.800x001,腕部挤压伤,icd10_category_subcategory_S67.8
icd10_diagnostic_code_S67.800x003,S67.800x003,手部碾挫伤,icd10_category_subcategory_S67.8
icd10_diagnostic_code_S67.801,S67.801,手挤压伤,icd10_category_subcategory_S67.8
icd10_diagnostic_code_S68.000,S68.000,拇指创伤性切断（完全）（部分）,icd10_category_subcategory_S68.0
icd10_diagnostic_code_S68.000x002,S68.000x002,拇指不全切断,icd10_category_subcategory_S68.0
icd10_diagnostic_code_S68.001,S68.001,拇指完全切断,icd10_category_subcategory_S68.0
icd10_diagnostic_code_S68.100,S68.100,单个手指创伤性切断（完全）（部分），其他的,icd10_category_subcategory_S68.1
icd10_diagnostic_code_S68.100x001,S68.100x001,单指不全切断,icd10_category_subcategory_S68.1
icd10_diagnostic_code_S68.100x002,S68.100x002,单指完全离断,icd10_category_subcategory_S68.1
icd10_diagnostic_code_S68.200,S68.200,仅两个或更多手指创伤性切断（完全）（部分）,icd10_category_subcategory_S68.2
icd10_diagnostic_code_S68.200x001,S68.200x001,多指不全切断,icd10_category_subcategory_S68.2
icd10_diagnostic_code_S68.201,S68.201,多手指完全切断,icd10_category_subcategory_S68.2
icd10_diagnostic_code_S68.300,S68.300,手指（一部分）伴有腕和手其他部分的合并创伤性切断,icd10_category_subcategory_S68.3
icd10_diagnostic_code_S68.400,S68.400,手在腕水平的创伤性切断,icd10_category_subcategory_S68.4
icd10_diagnostic_code_S68.400x001,S68.400x001,手腕部创伤性切断,icd10_category_subcategory_S68.4
icd10_diagnostic_code_S68.800,S68.800,腕和手其他部位的创伤性切断,icd10_category_subcategory_S68.8
icd10_diagnostic_code_S68.800x001,S68.800x001,掌部创伤性切断,icd10_category_subcategory_S68.8
icd10_diagnostic_code_S68.900,S68.900,腕和手水平的创伤性切断,icd10_category_subcategory_S68.9
icd10_diagnostic_code_S69.700,S69.700,腕和手多处损伤,icd10_category_subcategory_S69.7
icd10_diagnostic_code_S69.800,S69.800,腕和手其他特指的损伤,icd10_category_subcategory_S69.8
icd10_diagnostic_code_S69.900,S69.900,腕和手的损伤,icd10_category_subcategory_S69.9
icd10_diagnostic_code_S69.900x001,S69.900x001,腕部损伤,icd10_category_subcategory_S69.9
icd10_diagnostic_code_S69.900x002,S69.900x002,手部损伤,icd10_category_subcategory_S69.9
icd10_diagnostic_code_S69.900x003,S69.900x003,拇指损伤,icd10_category_subcategory_S69.9
icd10_diagnostic_code_S69.900x004,S69.900x004,手指损伤,icd10_category_subcategory_S69.9
icd10_diagnostic_code_S70.000,S70.000,髋挫伤,icd10_category_subcategory_S70.0
icd10_diagnostic_code_S70.100,S70.100,大腿挫伤,icd10_category_subcategory_S70.1
icd10_diagnostic_code_S70.700,S70.700,髋和大腿多处浅表损伤,icd10_category_subcategory_S70.7
icd10_diagnostic_code_S70.700x001,S70.700x001,大腿多处浅表损伤,icd10_category_subcategory_S70.7
icd10_diagnostic_code_S70.700x002,S70.700x002,髋部多处浅表损伤,icd10_category_subcategory_S70.7
icd10_diagnostic_code_S70.800,S70.800,髋和大腿其他浅表损伤,icd10_category_subcategory_S70.8
icd10_diagnostic_code_S70.800x011,S70.800x011,髋部擦伤,icd10_category_subcategory_S70.8
icd10_diagnostic_code_S70.800x012,S70.800x012,股部擦伤,icd10_category_subcategory_S70.8
icd10_diagnostic_code_S70.800x021,S70.800x021,髋部水泡,icd10_category_subcategory_S70.8
