id,code,master_code,name,category
nhsa_jbzd_77_8900x005,"77.8900x005",True,"髋臼周围截骨术","手术"
nhsa_jbzd_77_8900x008,"77.8900x008",True,"脊椎后弓切除术","手术"
nhsa_jbzd_77_8900x013,"77.8900x013",True,"椎体部分切除术","手术"
nhsa_jbzd_77_8900x017,"77.8900x017",True,"髂骨部分切除术","手术"
nhsa_jbzd_77_8900x026,"77.8900x026",True,"足骨部分切除术","手术"
nhsa_jbzd_77_8901,"77.8901",True,"坐骨部分切除术","手术"
nhsa_jbzd_77_8902,"77.8902",True,"骶骨部分切除术","手术"
nhsa_jbzd_77_8903,"77.8903",True,"指骨部分切除术","手术"
nhsa_jbzd_77_8904,"77.8904",True,"趾骨部分切除术","手术"
nhsa_jbzd_77_8905,"77.8905",True,"椎骨部分切除术","手术"
nhsa_jbzd_77_8906,"77.8906",True,"棘突切除术","手术"
nhsa_jbzd_77_8907,"77.8907",True,"椎骨关节面切除术","手术"
nhsa_jbzd_77_8908,"77.8908",True,"尾骨部分切除术","手术"
nhsa_jbzd_77_8909,"77.8909",True,"经口咽入路齿状突磨除术","手术"
nhsa_jbzd_77_9000,"77.9000",True,"骨全部切除术","手术"
nhsa_jbzd_77_9100,"77.9100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］全部切除术","手术"
nhsa_jbzd_77_9101,"77.9101",True,"肩胛骨全部切除术","手术"
nhsa_jbzd_77_9102,"77.9102",True,"锁骨全部切除术","手术"
nhsa_jbzd_77_9103,"77.9103",True,"肋骨骨全部切除术","手术"
nhsa_jbzd_77_9104,"77.9104",True,"肋骨椎骨横突切除术","手术"
nhsa_jbzd_77_9105,"77.9105",True,"颈肋切除术","手术"
nhsa_jbzd_77_9106,"77.9106",True,"胸骨全部切除术","手术"
nhsa_jbzd_77_9200,"77.9200",True,"肱骨全部切除术","手术"
nhsa_jbzd_77_9300,"77.9300",True,"桡骨和尺骨全部切除术","手术"
nhsa_jbzd_77_9301,"77.9301",True,"桡骨全部切除术","手术"
nhsa_jbzd_77_9302,"77.9302",True,"尺骨全部切除术","手术"
nhsa_jbzd_77_9400,"77.9400",True,"腕骨和掌骨全部切除术","手术"
nhsa_jbzd_77_9401,"77.9401",True,"腕骨切除术","手术"
nhsa_jbzd_77_9402,"77.9402",True,"掌骨全部切除术","手术"
nhsa_jbzd_77_9500,"77.9500",True,"股骨全部切除术","手术"
nhsa_jbzd_77_9600,"77.9600",True,"髌骨全部切除术","手术"
nhsa_jbzd_77_9700,"77.9700",True,"胫骨和腓骨全部切除术","手术"
nhsa_jbzd_77_9701,"77.9701",True,"胫骨全部切除术","手术"
nhsa_jbzd_77_9702,"77.9702",True,"腓骨全部切除术","手术"
nhsa_jbzd_77_9800,"77.9800",True,"跗骨和跖骨全部切除术","手术"
nhsa_jbzd_77_9801,"77.9801",True,"跗骨切除术","手术"
nhsa_jbzd_77_9802,"77.9802",True,"距骨切除术","手术"
nhsa_jbzd_77_9803,"77.9803",True,"Kidner手术","手术"
nhsa_jbzd_77_9804,"77.9804",True,"跖骨切除术","手术"
nhsa_jbzd_77_9805,"77.9805",True,"籽骨切除术","手术"
nhsa_jbzd_77_9900,"77.9900",True,"其他骨全部切除术","手术"
nhsa_jbzd_77_9900x003,"77.9900x003",True,"骨盆切除术","手术"
nhsa_jbzd_77_9900x004,"77.9900x004",True,"前入路胸椎椎体切除术","手术"
nhsa_jbzd_77_9901,"77.9901",True,"坐骨全部切除术","手术"
nhsa_jbzd_77_9902,"77.9902",True,"指骨全部切除术","手术"
nhsa_jbzd_77_9903,"77.9903",True,"趾骨全部切除术","手术"
nhsa_jbzd_77_9904,"77.9904",True,"全椎体切除术","手术"
nhsa_jbzd_77_9905,"77.9905",True,"骶骨全部切除术","手术"
nhsa_jbzd_77_9906,"77.9906",True,"尾骨全部切除术","手术"
nhsa_jbzd_78_0000,"78.0000",True,"骨移植术","手术"
nhsa_jbzd_78_0000x003,"78.0000x003",True,"同种异体骨植骨术","手术"
nhsa_jbzd_78_0100,"78.0100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］移植术","手术"
nhsa_jbzd_78_0100x002,"78.0100x002",True,"锁骨人工骨植骨术","手术"
nhsa_jbzd_78_0101,"78.0101",True,"肩胛骨植骨术","手术"
nhsa_jbzd_78_0102,"78.0102",True,"锁骨植骨术","手术"
nhsa_jbzd_78_0103,"78.0103",True,"肋骨植骨术","手术"
nhsa_jbzd_78_0104,"78.0104",True,"胸骨植骨术","手术"
nhsa_jbzd_78_0200,"78.0200",True,"肱骨移植术","手术"
nhsa_jbzd_78_0200x001,"78.0200x001",True,"肱骨植骨术","手术"
nhsa_jbzd_78_0200x002,"78.0200x002",True,"肱骨人工骨植骨术","手术"
nhsa_jbzd_78_0300,"78.0300",True,"桡骨和尺骨移植术","手术"
nhsa_jbzd_78_0300x004,"78.0300x004",True,"尺骨人工骨植骨术","手术"
nhsa_jbzd_78_0300x005,"78.0300x005",True,"桡骨人工骨植骨术","手术"
nhsa_jbzd_78_0301,"78.0301",True,"桡骨植骨术","手术"
nhsa_jbzd_78_0302,"78.0302",True,"尺骨植骨术","手术"
nhsa_jbzd_78_0400,"78.0400",True,"腕骨和掌骨移植术","手术"
nhsa_jbzd_78_0400x001,"78.0400x001",True,"掌骨人工骨植骨术","手术"
nhsa_jbzd_78_0401,"78.0401",True,"腕骨植骨术","手术"
nhsa_jbzd_78_0402,"78.0402",True,"舟状骨植骨术","手术"
nhsa_jbzd_78_0403,"78.0403",True,"掌骨植骨术","手术"
nhsa_jbzd_78_0500,"78.0500",True,"股骨移植术","手术"
nhsa_jbzd_78_0500x001,"78.0500x001",True,"股骨植骨术","手术"
nhsa_jbzd_78_0500x002,"78.0500x002",True,"股骨人工骨植骨术","手术"
nhsa_jbzd_78_0501,"78.0501",True,"股骨颈骨折骨栓植入术","手术"
nhsa_jbzd_78_0600,"78.0600",True,"髌骨移植术","手术"
nhsa_jbzd_78_0600x001,"78.0600x001",True,"髌骨植骨术","手术"
nhsa_jbzd_78_0600x003,"78.0600x003",True,"髌骨人工骨植骨术","手术"
nhsa_jbzd_78_0700,"78.0700",True,"胫骨和腓骨移植术","手术"
nhsa_jbzd_78_0700x004,"78.0700x004",True,"胫骨人工骨植骨术","手术"
nhsa_jbzd_78_0700x005,"78.0700x005",True,"带血管蒂腓骨移植术","手术"
nhsa_jbzd_78_0700x006,"78.0700x006",True,"腓骨人工骨植骨术","手术"
nhsa_jbzd_78_0701,"78.0701",True,"胫骨植骨术","手术"
nhsa_jbzd_78_0702,"78.0702",True,"腓骨植骨术","手术"
nhsa_jbzd_78_0800,"78.0800",True,"跗骨和跖骨移植术","手术"
nhsa_jbzd_78_0800x001,"78.0800x001",True,"距骨植骨术","手术"
nhsa_jbzd_78_0800x002,"78.0800x002",True,"距骨人工骨植骨术","手术"
nhsa_jbzd_78_0800x003,"78.0800x003",True,"跟骨植骨术","手术"
nhsa_jbzd_78_0800x004,"78.0800x004",True,"跟骨人工骨植骨术","手术"
nhsa_jbzd_78_0801,"78.0801",True,"跗骨植骨术","手术"
nhsa_jbzd_78_0802,"78.0802",True,"跖骨植骨术","手术"
nhsa_jbzd_78_0900,"78.0900",True,"其他骨移植术","手术"
nhsa_jbzd_78_0900x008,"78.0900x008",True,"颈椎植骨术","手术"
nhsa_jbzd_78_0900x009,"78.0900x009",True,"胸椎植骨术","手术"
nhsa_jbzd_78_0900x010,"78.0900x010",True,"腰椎植骨术","手术"
nhsa_jbzd_78_0900x011,"78.0900x011",True,"骶椎植骨术","手术"
nhsa_jbzd_78_0900x012,"78.0900x012",True,"髋骨植骨术","手术"
nhsa_jbzd_78_0900x013,"78.0900x013",True,"骶椎人工骨植骨术","手术"
nhsa_jbzd_78_0900x015,"78.0900x015",True,"颈椎人工骨植骨术","手术"
nhsa_jbzd_78_0900x016,"78.0900x016",True,"髋骨人工骨植骨术","手术"
nhsa_jbzd_78_0900x017,"78.0900x017",True,"髂骨人工骨植骨术","手术"
nhsa_jbzd_78_0900x018,"78.0900x018",True,"胸椎人工骨植骨术","手术"
nhsa_jbzd_78_0900x019,"78.0900x019",True,"腰椎人工骨植骨术","手术"
nhsa_jbzd_78_0900x020,"78.0900x020",True,"指骨人工骨植骨术","手术"
nhsa_jbzd_78_0900x021,"78.0900x021",True,"趾骨人工骨植骨术","手术"
nhsa_jbzd_78_0900x022,"78.0900x022",True,"髂骨植骨术","手术"
nhsa_jbzd_78_0900x023,"78.0900x023",True,"耻骨植骨术","手术"
nhsa_jbzd_78_0900x024,"78.0900x024",True,"坐骨植骨术","手术"
nhsa_jbzd_78_0901,"78.0901",True,"骨盆植骨术","手术"
nhsa_jbzd_78_0902,"78.0902",True,"指骨植骨术","手术"
nhsa_jbzd_78_0903,"78.0903",True,"趾骨植骨术","手术"
nhsa_jbzd_78_0904,"78.0904",True,"椎骨植骨术","手术"
nhsa_jbzd_78_1000,"78.1000",True,"使用外固定装置","手术"
nhsa_jbzd_78_1100,"78.1100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］使用外固定装置","手术"
nhsa_jbzd_78_1101,"78.1101",True,"肩胛骨外固定架固定术","手术"
nhsa_jbzd_78_1102,"78.1102",True,"锁骨外固定术","手术"
nhsa_jbzd_78_1103,"78.1103",True,"肋骨外固定架固定术","手术"
nhsa_jbzd_78_1104,"78.1104",True,"胸骨外固定架固定术","手术"
nhsa_jbzd_78_1200,"78.1200",True,"肱骨使用外固定装置","手术"
nhsa_jbzd_78_1201,"78.1201",True,"肱骨外固定术","手术"
nhsa_jbzd_78_1300,"78.1300",True,"桡骨和尺骨使用外固定装置","手术"
nhsa_jbzd_78_1301,"78.1301",True,"桡骨外固定术","手术"
nhsa_jbzd_78_1302,"78.1302",True,"尺骨外固定术","手术"
nhsa_jbzd_78_1400,"78.1400",True,"腕骨和掌骨使用外固定装置","手术"
nhsa_jbzd_78_1401,"78.1401",True,"腕骨外固定术","手术"
nhsa_jbzd_78_1402,"78.1402",True,"掌骨外固定术","手术"
nhsa_jbzd_78_1500,"78.1500",True,"股骨使用外固定装置","手术"
nhsa_jbzd_78_1501,"78.1501",True,"股骨外固定术","手术"
nhsa_jbzd_78_1600,"78.1600",True,"髌骨使用外固定装置","手术"
nhsa_jbzd_78_1601,"78.1601",True,"髌骨外固定术","手术"
nhsa_jbzd_78_1700,"78.1700",True,"胫骨和腓骨使用外固定装置","手术"
nhsa_jbzd_78_1701,"78.1701",True,"胫骨外固定术","手术"
nhsa_jbzd_78_1702,"78.1702",True,"腓骨外固定术","手术"
nhsa_jbzd_78_1800,"78.1800",True,"跗骨和跖骨使用外固定装置","手术"
nhsa_jbzd_78_1801,"78.1801",True,"跗骨外固定术","手术"
nhsa_jbzd_78_1802,"78.1802",True,"跖骨外固定术","手术"
nhsa_jbzd_78_1900,"78.1900",True,"其他骨使用外固定装置","手术"
nhsa_jbzd_78_1900x004,"78.1900x004",True,"椎骨外固定架固定术","手术"
nhsa_jbzd_78_1901,"78.1901",True,"盆骨外固定术","手术"
nhsa_jbzd_78_1902,"78.1902",True,"指骨外固定术","手术"
nhsa_jbzd_78_1903,"78.1903",True,"趾骨外固定术","手术"
nhsa_jbzd_78_2000,"78.2000",True,"肢体缩短手术","手术"
nhsa_jbzd_78_2001,"78.2001",True,"骨骺固定术","手术"
nhsa_jbzd_78_2002,"78.2002",True,"开放性骨骺骨干固定术","手术"
nhsa_jbzd_78_2003,"78.2003",True,"经皮骨骺骨干固定术","手术"
nhsa_jbzd_78_2200,"78.2200",True,"肱骨缩短手术","手术"
nhsa_jbzd_78_2300,"78.2300",True,"桡骨和尺骨缩短手术","手术"
nhsa_jbzd_78_2300x001,"78.2300x001",True,"关节镜下尺骨短缩术","手术"
nhsa_jbzd_78_2301,"78.2301",True,"桡骨缩短术","手术"
nhsa_jbzd_78_2302,"78.2302",True,"尺骨缩短术","手术"
nhsa_jbzd_78_2400,"78.2400",True,"腕骨和掌骨缩短手术","手术"
nhsa_jbzd_78_2500,"78.2500",True,"股骨缩短术","手术"
nhsa_jbzd_78_2501,"78.2501",True,"布朗特手术","手术"
nhsa_jbzd_78_2700,"78.2700",True,"胫骨和腓骨缩短术","手术"
nhsa_jbzd_78_2701,"78.2701",True,"胫骨缩短术","手术"
nhsa_jbzd_78_2702,"78.2702",True,"腓骨缩短术","手术"
nhsa_jbzd_78_2800,"78.2800",True,"跗骨和跖骨缩短术","手术"
nhsa_jbzd_78_2900,"78.2900",True,"其他骨缩短术","手术"
nhsa_jbzd_78_2901,"78.2901",True,"指骨短缩术","手术"
nhsa_jbzd_78_2902,"78.2902",True,"趾骨短缩术","手术"
nhsa_jbzd_78_2903,"78.2903",True,"巨指畸形骨骺阻滞术","手术"
nhsa_jbzd_78_3000,"78.3000",True,"肢体延伸术","手术"
nhsa_jbzd_78_3200,"78.3200",True,"肱骨延伸术","手术"
nhsa_jbzd_78_3200x001,"78.3200x001",True,"肱骨延长术","手术"
nhsa_jbzd_78_3300,"78.3300",True,"桡骨和尺骨延伸术","手术"
nhsa_jbzd_78_3301,"78.3301",True,"桡骨延长术","手术"
nhsa_jbzd_78_3302,"78.3302",True,"尺骨延长术","手术"
nhsa_jbzd_78_3400,"78.3400",True,"腕骨和掌骨延伸术","手术"
nhsa_jbzd_78_3400x001,"78.3400x001",True,"腕骨延长术","手术"
nhsa_jbzd_78_3401,"78.3401",True,"掌骨延长术","手术"
nhsa_jbzd_78_3500,"78.3500",True,"股骨延伸术","手术"
nhsa_jbzd_78_3500x001,"78.3500x001",True,"股骨延长术","手术"
nhsa_jbzd_78_3700,"78.3700",True,"胫骨和腓骨延伸术","手术"
nhsa_jbzd_78_3701,"78.3701",True,"胫骨延长术","手术"
nhsa_jbzd_78_3702,"78.3702",True,"腓骨延长术","手术"
nhsa_jbzd_78_3800,"78.3800",True,"跗骨和跖骨延伸术","手术"
nhsa_jbzd_78_3800x001,"78.3800x001",True,"跗骨延长术","手术"
nhsa_jbzd_78_3800x002,"78.3800x002",True,"跖骨延长术","手术"
nhsa_jbzd_78_3900,"78.3900",True,"其他骨的延长术","手术"
nhsa_jbzd_78_3900x001,"78.3900x001",True,"指骨延长术","手术"
nhsa_jbzd_78_4000,"78.4000",True,"骨的其他修补术或整形术","手术"
nhsa_jbzd_78_4100,"78.4100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］其他修补术或整形术","手术"
nhsa_jbzd_78_4101,"78.4101",True,"肩胛骨成形术","手术"
nhsa_jbzd_78_4102,"78.4102",True,"肩胛固定术","手术"
nhsa_jbzd_78_4103,"78.4103",True,"锁骨成形术","手术"
nhsa_jbzd_78_4104,"78.4104",True,"肋骨成形术","手术"
nhsa_jbzd_78_4105,"78.4105",True,"胸骨成形术","手术"
nhsa_jbzd_78_4106,"78.4106",True,"胸骨缺损修补术","手术"
nhsa_jbzd_78_4200,"78.4200",True,"肱骨其他修补术或整形术","手术"
nhsa_jbzd_78_4201,"78.4201",True,"肱骨成形术","手术"
nhsa_jbzd_78_4300,"78.4300",True,"桡骨和尺骨其他修补术或整形术","手术"
nhsa_jbzd_78_4301,"78.4301",True,"桡骨成形术","手术"
nhsa_jbzd_78_4302,"78.4302",True,"尺骨成形术","手术"
nhsa_jbzd_78_4400,"78.4400",True,"腕骨和掌骨其他修补术或整形术","手术"
nhsa_jbzd_78_4401,"78.4401",True,"腕骨成形术","手术"
nhsa_jbzd_78_4402,"78.4402",True,"掌骨成形术","手术"
nhsa_jbzd_78_4500,"78.4500",True,"股骨其他修补术或整形术","手术"
nhsa_jbzd_78_4501,"78.4501",True,"股骨成形术","手术"
nhsa_jbzd_78_4600,"78.4600",True,"髌骨其他修补术或整形术","手术"
nhsa_jbzd_78_4600x002,"78.4600x002",True,"髌骨成形术","手术"
nhsa_jbzd_78_4600x003,"78.4600x003",True,"膝关节镜下髌骨成形术","手术"
nhsa_jbzd_78_4700,"78.4700",True,"胫骨和腓骨其他修补术或整形术","手术"
nhsa_jbzd_78_4700x001,"78.4700x001",True,"胫骨结节移位术","手术"
nhsa_jbzd_78_4701,"78.4701",True,"胫骨成形术","手术"
nhsa_jbzd_78_4702,"78.4702",True,"腓骨成形术","手术"
nhsa_jbzd_78_4800,"78.4800",True,"跗骨和跖骨其他修补术或整形术","手术"
nhsa_jbzd_78_4800x001,"78.4800x001",True,"跟骨修补术","手术"
nhsa_jbzd_78_4801,"78.4801",True,"跗骨成形术","手术"
nhsa_jbzd_78_4802,"78.4802",True,"跖骨成形术","手术"
nhsa_jbzd_78_4900,"78.4900",True,"其他骨其他修补术或整形术","手术"
nhsa_jbzd_78_4900x005,"78.4900x005",True,"指骨修补术","手术"
nhsa_jbzd_78_4900x006,"78.4900x006",True,"趾骨矫正术","手术"
nhsa_jbzd_78_4900x007,"78.4900x007",True,"骨盆重建术","手术"
nhsa_jbzd_78_4900x008,"78.4900x008",True,"髂骨修补术","手术"
nhsa_jbzd_78_4900x009,"78.4900x009",True,"耻骨成形术","手术"
nhsa_jbzd_78_4901,"78.4901",True,"骨盆成形术","手术"
nhsa_jbzd_78_4902,"78.4902",True,"指骨成形术","手术"
nhsa_jbzd_78_4903,"78.4903",True,"趾骨成形术","手术"
nhsa_jbzd_78_4904,"78.4904",True,"椎骨成形术","手术"
nhsa_jbzd_78_5000,"78.5000",True,"骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5100,"78.5100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5100x003,"78.5100x003",True,"胸骨内固定装置再置入术","手术"
nhsa_jbzd_78_5100x004,"78.5100x004",True,"锁骨髓内针内固定术","手术"
nhsa_jbzd_78_5100x005,"78.5100x005",True,"胸骨钢板内固定术","手术"
nhsa_jbzd_78_5100x006,"78.5100x006",True,"胸骨钢针内固定术","手术"
nhsa_jbzd_78_5100x007,"78.5100x007",True,"胸骨螺钉内固定术","手术"
nhsa_jbzd_78_5100x009,"78.5100x009",True,"肋骨钢板内固定术","手术"
nhsa_jbzd_78_5100x010,"78.5100x010",True,"肋骨钢针内固定术","手术"
nhsa_jbzd_78_5100x011,"78.5100x011",True,"肋骨螺钉内固定术","手术"
nhsa_jbzd_78_5100x012,"78.5100x012",True,"肋骨髓内针内固定术","手术"
nhsa_jbzd_78_5100x013,"78.5100x013",True,"肩胛骨钢板内固定术","手术"
nhsa_jbzd_78_5100x014,"78.5100x014",True,"肩胛骨钢针内固定术","手术"
nhsa_jbzd_78_5100x015,"78.5100x015",True,"肩胛骨螺钉内固定术","手术"
nhsa_jbzd_78_5100x016,"78.5100x016",True,"锁骨钢板内固定术","手术"
nhsa_jbzd_78_5100x017,"78.5100x017",True,"锁骨钢针内固定术","手术"
nhsa_jbzd_78_5100x018,"78.5100x018",True,"锁骨螺钉内固定术","手术"
nhsa_jbzd_78_5101,"78.5101",True,"肩胛骨内固定术","手术"
nhsa_jbzd_78_5102,"78.5102",True,"锁骨内固定术","手术"
nhsa_jbzd_78_5103,"78.5103",True,"胸骨内固定术","手术"
nhsa_jbzd_78_5104,"78.5104",True,"肋骨内固定术","手术"
nhsa_jbzd_78_5200,"78.5200",True,"肱骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5200x003,"78.5200x003",True,"肱骨螺钉内固定术","手术"
nhsa_jbzd_78_5200x004,"78.5200x004",True,"肱骨髓内针内固定术","手术"
nhsa_jbzd_78_5200x005,"78.5200x005",True,"肱骨钢板内固定术","手术"
nhsa_jbzd_78_5200x006,"78.5200x006",True,"肱骨钢针内固定术","手术"
nhsa_jbzd_78_5201,"78.5201",True,"肱骨内固定术","手术"
nhsa_jbzd_78_5300,"78.5300",True,"桡骨和尺骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5300x002,"78.5300x002",True,"尺骨钢针内固定术","手术"
nhsa_jbzd_78_5300x003,"78.5300x003",True,"尺骨螺钉内固定术","手术"
nhsa_jbzd_78_5300x004,"78.5300x004",True,"尺骨髓内针内固定术","手术"
nhsa_jbzd_78_5300x005,"78.5300x005",True,"桡骨钢板内固定术","手术"
nhsa_jbzd_78_5300x006,"78.5300x006",True,"桡骨钢针内固定术","手术"
nhsa_jbzd_78_5300x007,"78.5300x007",True,"桡骨螺钉内固定术","手术"
nhsa_jbzd_78_5300x008,"78.5300x008",True,"桡骨髓内针内固定术","手术"
nhsa_jbzd_78_5300x009,"78.5300x009",True,"尺骨钢板内固定术","手术"
nhsa_jbzd_78_5301,"78.5301",True,"桡骨内固定术","手术"
nhsa_jbzd_78_5302,"78.5302",True,"尺骨内固定术","手术"
nhsa_jbzd_78_5400,"78.5400",True,"腕骨和掌骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5400x003,"78.5400x003",True,"腕骨螺钉内固定术","手术"
nhsa_jbzd_78_5400x004,"78.5400x004",True,"腕骨空心钉内固定术","手术"
nhsa_jbzd_78_5400x005,"78.5400x005",True,"掌骨钢板内固定术","手术"
nhsa_jbzd_78_5400x006,"78.5400x006",True,"掌骨钢针内固定术","手术"
nhsa_jbzd_78_5400x007,"78.5400x007",True,"掌骨螺钉内固定术","手术"
nhsa_jbzd_78_5400x008,"78.5400x008",True,"掌骨髓内针内固定术","手术"
nhsa_jbzd_78_5400x009,"78.5400x009",True,"腕骨钢板内固定术","手术"
nhsa_jbzd_78_5400x010,"78.5400x010",True,"腕骨钢针内固定术","手术"
nhsa_jbzd_78_5400x011,"78.5400x011",True,"掌骨钢丝内固定术","手术"
nhsa_jbzd_78_5400x012,"78.5400x012",True,"腕关节镜下舟骨骨折固定术","手术"
nhsa_jbzd_78_5401,"78.5401",True,"腕骨内固定术","手术"
nhsa_jbzd_78_5402,"78.5402",True,"掌骨内固定术","手术"
nhsa_jbzd_78_5500,"78.5500",True,"股骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5500x003,"78.5500x003",True,"股骨髓内针内固定术","手术"
nhsa_jbzd_78_5500x005,"78.5500x005",True,"股骨钢板内固定术","手术"
nhsa_jbzd_78_5500x006,"78.5500x006",True,"股骨钢针内固定术","手术"
nhsa_jbzd_78_5500x007,"78.5500x007",True,"股骨螺钉内固定术","手术"
nhsa_jbzd_78_5500x008,"78.5500x008",True,"股骨头重建棒置入术","手术"
nhsa_jbzd_78_5501,"78.5501",True,"股骨内固定术","手术"
nhsa_jbzd_78_5600,"78.5600",True,"髌骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5600x001,"78.5600x001",True,"髌骨钢板内固定术","手术"
nhsa_jbzd_78_5600x002,"78.5600x002",True,"髌骨钢针内固定术","手术"
nhsa_jbzd_78_5600x003,"78.5600x003",True,"髌骨螺钉内固定术","手术"
nhsa_jbzd_78_5601,"78.5601",True,"髌骨内固定术","手术"
nhsa_jbzd_78_5700,"78.5700",True,"胫骨和腓骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5700x003,"78.5700x003",True,"腓骨螺钉内固定术","手术"
nhsa_jbzd_78_5700x004,"78.5700x004",True,"腓骨髓内针内固定术","手术"
nhsa_jbzd_78_5700x005,"78.5700x005",True,"胫骨钢板内固定术","手术"
nhsa_jbzd_78_5700x006,"78.5700x006",True,"胫骨钢针内固定术","手术"
nhsa_jbzd_78_5700x007,"78.5700x007",True,"胫骨螺钉内固定术","手术"
nhsa_jbzd_78_5700x008,"78.5700x008",True,"胫骨髓内针内固定术","手术"
nhsa_jbzd_78_5700x009,"78.5700x009",True,"腓骨钢板内固定术","手术"
nhsa_jbzd_78_5700x010,"78.5700x010",True,"腓骨钢针内固定术","手术"
nhsa_jbzd_78_5700x012,"78.5700x012",True,"膝关节镜下胫骨髁间棘骨折固定术","手术"
nhsa_jbzd_78_5700x013,"78.5700x013",True,"关节镜下胫骨钢丝内固定术","手术"
nhsa_jbzd_78_5701,"78.5701",True,"胫骨内固定术","手术"
nhsa_jbzd_78_5702,"78.5702",True,"腓骨内固定术","手术"
nhsa_jbzd_78_5800,"78.5800",True,"跗骨和跖骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5800x002,"78.5800x002",True,"跗骨钢针内固定术","手术"
nhsa_jbzd_78_5800x003,"78.5800x003",True,"跗骨螺钉内固定术","手术"
nhsa_jbzd_78_5800x005,"78.5800x005",True,"跖骨钢板内固定术","手术"
nhsa_jbzd_78_5800x006,"78.5800x006",True,"跖骨钢针内固定术","手术"
nhsa_jbzd_78_5800x007,"78.5800x007",True,"跖骨螺钉内固定术","手术"
nhsa_jbzd_78_5800x008,"78.5800x008",True,"跖骨髓内针内固定术","手术"
nhsa_jbzd_78_5800x009,"78.5800x009",True,"跗骨钢板内固定术","手术"
nhsa_jbzd_78_5801,"78.5801",True,"跗骨内固定术","手术"
nhsa_jbzd_78_5802,"78.5802",True,"跖骨内固定术","手术"
nhsa_jbzd_78_5900,"78.5900",True,"其他骨内固定不伴骨折复位术","手术"
nhsa_jbzd_78_5900x019,"78.5900x019",True,"指骨钢板内固定术","手术"
nhsa_jbzd_78_5900x020,"78.5900x020",True,"趾骨钢板内固定术","手术"
nhsa_jbzd_78_5900x022,"78.5900x022",True,"椎弓根钉内固定术","手术"
nhsa_jbzd_78_5900x025,"78.5900x025",True,"椎骨内固定修正术","手术"
nhsa_jbzd_78_5900x026,"78.5900x026",True,"脊柱可调节装置置入术(生长棒)","手术"
nhsa_jbzd_78_5900x027,"78.5900x027",True,"骨盆钢板内固定术","手术"
nhsa_jbzd_78_5900x028,"78.5900x028",True,"骨盆钢针内固定术","手术"
nhsa_jbzd_78_5900x029,"78.5900x029",True,"骨盆螺钉内固定术","手术"
nhsa_jbzd_78_5900x030,"78.5900x030",True,"骨盆髓内针内固定术","手术"
nhsa_jbzd_78_5900x031,"78.5900x031",True,"指骨钢针内固定术","手术"
nhsa_jbzd_78_5900x032,"78.5900x032",True,"指骨螺钉内固定术","手术"
nhsa_jbzd_78_5900x033,"78.5900x033",True,"指骨髓内针内固定术","手术"
nhsa_jbzd_78_5900x034,"78.5900x034",True,"趾骨钢针内固定术","手术"
nhsa_jbzd_78_5900x035,"78.5900x035",True,"趾骨螺钉内固定术","手术"
nhsa_jbzd_78_5900x036,"78.5900x036",True,"趾骨髓内针内固定术","手术"
nhsa_jbzd_78_5900x037,"78.5900x037",True,"脊柱可调节装置调整术","手术"
nhsa_jbzd_78_5901,"78.5901",True,"骨盆内固定术","手术"
nhsa_jbzd_78_5902,"78.5902",True,"指骨内固定术","手术"
nhsa_jbzd_78_5903,"78.5903",True,"趾骨内固定术","手术"
nhsa_jbzd_78_5904,"78.5904",True,"椎骨内固定术","手术"
nhsa_jbzd_78_6000,"78.6000",True,"骨置入装置去除","手术"
nhsa_jbzd_78_6100,"78.6100",True,"肩胛骨，锁骨和胸廓［肋骨和胸骨］置入装置去除","手术"
nhsa_jbzd_78_6100x004,"78.6100x004",True,"肩锁关节内固定物取出术","手术"
nhsa_jbzd_78_6101,"78.6101",True,"肩胛骨内固定装置去除术","手术"
nhsa_jbzd_78_6102,"78.6102",True,"肩胛骨外固定装置去除术","手术"
nhsa_jbzd_78_6103,"78.6103",True,"锁骨内固定装置去除术","手术"
nhsa_jbzd_78_6104,"78.6104",True,"锁骨外固定装置去除术","手术"
nhsa_jbzd_78_6105,"78.6105",True,"肋骨内固定装置去除术","手术"
nhsa_jbzd_78_6106,"78.6106",True,"肋骨外固定装置去除术","手术"
nhsa_jbzd_78_6107,"78.6107",True,"胸骨内固定装置去除术","手术"
nhsa_jbzd_78_6108,"78.6108",True,"胸骨外固定装置去除术","手术"
nhsa_jbzd_78_6200,"78.6200",True,"肱骨置入装置去除","手术"
nhsa_jbzd_78_6201,"78.6201",True,"肱骨内固定装置去除术","手术"
nhsa_jbzd_78_6202,"78.6202",True,"肱骨外固定装置去除术","手术"
