name,primary,secondary,tertiary,common_name,material,specifications,enterprise
C1405010050000011422,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,西安若朴科技有限公司
C1405010050000011518,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,赛诺微医疗科技（浙江）有限公司
C1405010050000011587,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,苏州爱科硕科技有限公司
C1405010050000011777,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,浙江量子医疗器械有限公司
C1405010050000011876,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,浙江康飞思医疗科技有限公司
C1405010050000011935,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南菁益医疗科技有限公司
C1405010050000012552,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,杭州埃杜医疗科技有限公司
C1405010050000012740,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,灵力（云南）医疗科技有限公司
C1405010050000012801,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,安徽贝科邦生物科技有限公司
C1405010050000013539,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南半陀医疗科技有限公司
C1405010050000013554,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,南京博睿慈医疗器械科技有限公司
C1405010050000013597,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,安徽万维医疗科技有限公司
C1405010050000013643,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南伽奈维医疗科技有限公司
C1405010050000015361,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南发现量子医疗器械有限公司
C1405010050000015709,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,天津立远医疗科技有限责任公司
C1405010050000015959,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南峰恒晶医疗科技有限公司
C1405010050000016040,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,广州索虑医疗科技有限公司
C1405010050000016346,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南瑞朗泰科医疗器械有限公司
C1405010050000016797,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,江苏力克医疗科技有限公司
C1405010050000016945,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,合肥启灏医疗科技有限公司
C1405010050000016948,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,南京德文医学科技有限公司
C1405010050000017297,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,医度健康科技（广州）有限公司
C1405010050000017843,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南万洁医疗器械有限公司
C1405010050000017867,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,武汉米隽医疗器械有限公司
C1405010050000018541,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南金柏威医疗科技有限公司
C1405010050000018639,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,荣佳（衡阳）医疗科技有限公司
C1405010050000020179,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,河南联皓医学科技有限公司
C1405010050000020490,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,江西续创医学科技有限公司
C1405010050000020813,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,贵州微道众创医疗器械有限公司
C1405010050000020870,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,江苏东玏源医疗科技有限公司
C1405010050000020957,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,重庆安迪英格科技发展股份有限公司
C1405010050000021595,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,成都德倍佳医疗科技有限责任公司
C1405010050000021974,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,国药集团江西医疗器械有限公司
C1405010050000022459,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,默华医疗科技（湖南）有限公司
C1405010050000022743,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南贴众医疗科技有限公司
C1405010050000022844,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,上海生知医疗科技有限公司
C1405010050000023278,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,生原睿创医疗器械科技（广州）有限公司
C1405010050000023418,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,德倍佳（广东）医疗科技有限公司
C1405010050000023474,14-基础卫生材料,05-射频刀头,01-射频切割凝闭刀头,005-手术刀头,00-不区分,000-常规,湖南博利恒医疗用品有限公司
C1406010050000100162,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,广州保瑞医疗技术有限公司
C1406010050000100212,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,新乡市大方医疗器械制造有限公司
C1406010050000100284,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南京伟思医疗科技股份有限公司
C1406010050000100350,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江西奇仁生物科技有限责任公司
C1406010050000100371,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,扬州宇润科技发展有限公司
C1406010050000100717,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,福州市国威医疗科技有限公司
C1406010050000100815,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河北众帮天成医疗器械科技有限公司
C1406010050000100858,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,北京市亚可康达医疗科技有限公司
C1406010050000100900,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,扬州市华威医疗器械有限公司
C1406010050000101041,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,深圳半岛医疗集团股份有限公司
C1406010050000101179,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南科仁医疗科技有限公司
C1406010050000101210,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南昌华安众辉健康科技股份有限公司
C1406010050000101341,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海沪通电子有限公司
C1406010050000101519,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,金华市康佳医疗器械厂
C1406010050000101534,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,乐清市金康特医疗器材有限公司
C1406010050000101600,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,常州市久成电子设备有限公司
C1406010050000101647,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,北京索吉瑞科技有限公司
C1406010050000101864,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海贝敦克医疗电子有限公司
C1406010050000102176,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,无锡东峰怡和科技发展有限公司
C1406010050000102460,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山东峰源医用材料有限公司
C1406010050000102473,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,荣佳（惠州）医疗器械制造有限公司
C1406010050000102600,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,重庆西山科技股份有限公司
C1406010050000102834,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,贝朗医疗（上海）国际贸易有限公司
C1406010050000102836,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏翊博雷明医疗科技有限公司
C1406010050000102925,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,广州市容康贸易有限公司
C1406010050000103052,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州申科医疗器械有限公司
C1406010050000103230,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,鸿图医疗器材（东莞）有限公司
C1406010050000103237,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,宝玛医疗科技（无锡）有限公司
C1406010050000103311,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州大力神医疗器械有限公司
C1406010050000103365,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海迈思强医疗器械有限公司
C1406010050000103371,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,苏州赛诺秀医疗器械有限公司
C1406010050000103422,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,天津市赛盟医疗科技有限公司
C1406010050000103643,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,爱尔博（上海）医疗器械有限公司
C1406010050000103779,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,宁波华科润生物科技有限公司
C1406010050000103795,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南京麦澜德医疗科技股份有限公司
C1406010050000103880,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,扬州市霞光医疗器械有限公司
C1406010050000103915,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,苏州医疗用品厂有限公司
C1406010050000104017,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,武汉金柏威光电技术有限公司
C1406010050000104242,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,绍兴上虞新越医疗器械有限公司
C1406010050000104429,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,镇江恒生涓恩医疗器械有限公司
C1406010050000104500,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖北博康医药科技有限公司
C1406010050000104562,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,浙江舒友仪器设备股份有限公司
C1406010050000104564,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,浙江伽奈维医疗科技有限公司
C1406010050000104613,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,默思碧医疗（武汉）有限公司
C1406010050000104630,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏昊普生物医学科技有限公司
C1406010050000104681,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南昌元合泽众科技有限公司
C1406010050000104685,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,金华市华诚医疗器械有限公司
C1406010050000104927,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,武汉半边天医疗技术发展有限公司
C1406010050000104996,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,凯尔斯玛丁医疗器械（上海）有限公司
C1406010050000105240,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,鑫海合星科技（大连）有限公司
C1406010050000105241,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,贝尔泰克医疗器械江苏有限公司
C1406010050000105409,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,广东百生医疗器械股份有限公司
C1406010050000105484,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山东百多安医疗器械股份有限公司
C1406010050000105803,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,浙江省金华市华通医疗器械有限公司
C1406010050000105807,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,安进医疗科技（北京）有限公司
C1406010050000105910,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,成都博美医疗用品有限公司
C1406010050000106047,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,东莞市泰科医疗器械有限公司
C1406010050000106066,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,武汉麦朗医疗科技有限公司
C1406010050000106146,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,西安外科医学科技有限公司
C1406010050000106330,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,泰州市博威医疗用品有限公司
C1406010050000106345,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南立科达医疗用品科技有限公司
C1406010050000106352,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏通达医疗器械有限公司
C1406010050000106355,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南京森盛医疗设备有限公司
C1406010050000106823,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,柯惠医疗器材国际贸易（上海）有限公司
C1406010050000106855,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山东威瑞外科医用制品有限公司
C1406010050000107008,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,张家港市航天医疗电器有限公司
C1406010050000107044,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江西天淳医用制品有限公司
C1406010050000107124,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,郑州赛福特电子设备有限公司
C1406010050000107283,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,青岛微科欧康贸易有限责任公司
C1406010050000107545,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,深圳市美成医疗用品有限公司
C1406010050000107834,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,奥林巴斯贸易（上海）有限公司
C1406010050000107975,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州迈瑞医疗科技有限公司
C1406010050000108124,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,安能医疗器械（常熟）有限公司
C1406010050000108125,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江西丹美实业有限公司
C1406010050000108181,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,广东弘和医疗器械制造有限公司
C1406010050000108468,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山西湛华医疗科技有限公司
C1406010050000108486,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,浙江格宜医疗器械有限公司
C1406010050000108569,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,新乡市康民卫材开发有限公司
C1406010050000108631,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南省健琪医疗器械有限公司
C1406010050000108640,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,唐山天恩科技有限公司
C1406010050000108779,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州康生医疗器械有限公司
C1406010050000108793,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,宁波五洲医疗器械有限公司
C1406010050000109434,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏华飞医疗科技有限公司
C1406010050000109445,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海和极实业发展有限公司
C1406010050000109776,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,常州市延陵电子设备有限公司
C1406010050000109805,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海凯利泰医疗科技股份有限公司
C1406010050000110009,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海欧奥生医疗器械有限公司
C1406010050000110080,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南华林医疗器械有限公司
C1406010050000110147,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南京智康医疗科技有限公司
C1406010050000110208,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州康基医疗器械有限公司
C1406010050000110261,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州得道医疗设备科技有限公司
C1406010050000110307,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,上海商联医疗器械有限公司
C1406010050000110318,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,浙江海圣医疗器械股份有限公司
C1406010050000110349,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,东莞市卓业医疗器械制造有限公司
C1406010050000110498,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,康美林弗泰克（北京）医疗器械有限公司
C1406010050000110526,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,丽水市康利医疗器械有限公司
C1406010050000110887,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,常州市迪诺医疗科技有限公司
C1406010050000111115,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏乐腾医疗器械科技有限公司
C1406010050000111297,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,英特格拉生命科技（上海）有限公司
C1406010050000111422,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,西安若朴科技有限公司
C1406010050000111518,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,赛诺微医疗科技（浙江）有限公司
C1406010050000111600,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,西安威力医疗器械有限公司
C1406010050000111765,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏彦扬医疗科技有限公司
C1406010050000111803,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,苏州鑫斯达医疗科技有限公司
C1406010050000111821,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山东新华健康产业有限公司
C1406010050000111872,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,大连科万维医疗科技有限公司
C1406010050000111888,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,东悦医疗器械(武汉)有限公司
C1406010050000111935,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南菁益医疗科技有限公司
C1406010050000112070,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,美赛恩（佛山）科技有限公司
C1406010050000112276,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,镁格生物科技（江苏）有限公司
C1406010050000112405,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,始兴县美连医疗器械有限公司
C1406010050000113433,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,山东森硕国际贸易有限公司
C1406010050000115224,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,锐志微创医疗科技（常州）有限公司
C1406010050000115248,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南半岛医疗科技有限公司
C1406010050000115277,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏荣孚康医疗器械有限公司
C1406010050000115468,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,越圣医疗器械（深圳）有限公司
C1406010050000115959,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南峰恒晶医疗科技有限公司
C1406010050000116026,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,小迈医学科技（山东）有限公司
C1406010050000116165,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,株洲茂物医疗科技有限公司
C1406010050000116289,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,常州市春曦光电科技有限责任公司
C1406010050000116367,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,荣佳（湖南）医疗器械制造有限公司
C1406010050000116587,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,成都安捷畅医疗科技有限公司
C1406010050000117088,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南曜通医疗器械有限公司
C1406010050000117297,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,医度健康科技（广州）有限公司
C1406010050000117384,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,南京首量医疗科技有限公司
C1406010050000117416,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,厦门市美康妍科技有限公司
C1406010050000117533,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,金灵医疗科技（常州）有限公司
C1406010050000117867,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,武汉米隽医疗器械有限公司
C1406010050000118225,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,天津高领科技有限公司
C1406010050000118284,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,显微智能科技（湖南）有限公司
C1406010050000118541,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南金柏威医疗科技有限公司
C1406010050000118542,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,徐州宏阳医疗科技有限公司
C1406010050000118575,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,天津津亦蜀医疗器械有限公司
C1406010050000118639,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,荣佳（衡阳）医疗科技有限公司
C1406010050000118821,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,深圳大凡制造有限公司
C1406010050000119004,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,健适医用外科器械（无锡）有限公司
C1406010050000119579,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,安徽茂康药业有限公司
C1406010050000119630,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南华汇医疗科技有限公司
C1406010050000119656,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏正丰医疗科技有限公司
C1406010050000119840,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏盛扬医疗科技有限公司
C1406010050000120179,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南联皓医学科技有限公司
C1406010050000120405,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南驼人鑫安医疗器械有限公司
C1406010050000120578,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南圣泽韬薄医疗器械有限公司
C1406010050000120671,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,常州礼和医疗科技有限公司
C1406010050000120870,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,江苏东玏源医疗科技有限公司
C1406010050000120957,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,重庆安迪英格科技发展股份有限公司
C1406010050000121216,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,奥克兰医疗科技（四川）有限公司
C1406010050000121597,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,重庆吉楚科技发展有限公司
C1406010050000121941,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,广西德鹏医疗器械有限公司
C1406010050000121974,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,国药集团江西医疗器械有限公司
C1406010050000122545,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,河南中栋医疗科技有限公司
C1406010050000122743,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,湖南贴众医疗科技有限公司
C1406010050000122814,14-基础卫生材料,06-高频电刀,01-高频电刀,005-手术刀头,00-不区分,001-刀状,杭州微永医疗器械有限公司
