id,name,nhsa_consumables_categ_id/id,common_name,material,specifications,enterprise
nhsa_consumables_C0329050980200401348,C0329050980200401348,nhsa_consumables_category_C032905,098-人工椎体,02-钛合金,004-高度固定/非灭菌,北京理贝尔生物工程研究所有限公司
nhsa_consumables_C0329050980200408023,C0329050980200408023,nhsa_consumables_category_C032905,098-人工椎体,02-钛合金,004-高度固定/非灭菌,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329050980200409274,C0329050980200409274,nhsa_consumables_category_C032905,098-人工椎体,02-钛合金,004-高度固定/非灭菌,北京市富乐科技开发有限公司
nhsa_consumables_C0329050980200409692,C0329050980200409692,nhsa_consumables_category_C032905,098-人工椎体,02-钛合金,004-高度固定/非灭菌,湖南华翔医疗科技有限公司
nhsa_consumables_C0329050980400109098,C0329050980400109098,nhsa_consumables_category_C032905,098-人工椎体,04-聚醚醚酮（PEEK）,001-高度可调节/灭菌,强生（上海）医疗器材有限公司
nhsa_consumables_C0329050980500302630,C0329050980500302630,nhsa_consumables_category_C032905,098-人工椎体,05-钽金属,003-高度固定/灭菌,皆美（上海）医疗器械有限公司
nhsa_consumables_C0329060980100104254,C0329060980100104254,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,001-高度可调节/灭菌,美敦力（上海）管理有限公司
nhsa_consumables_C0329060980100108023,C0329060980100108023,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,001-高度可调节/灭菌,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329060980100201348,C0329060980100201348,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,002-高度可调节/非灭菌,北京理贝尔生物工程研究所有限公司
nhsa_consumables_C0329060980100204254,C0329060980100204254,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,002-高度可调节/非灭菌,美敦力（上海）管理有限公司
nhsa_consumables_C0329060980100208023,C0329060980100208023,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,002-高度可调节/非灭菌,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329060980100211575,C0329060980100211575,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,002-高度可调节/非灭菌,上海嵊笃贸易商行
nhsa_consumables_C0329060980100216360,C0329060980100216360,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,002-高度可调节/非灭菌,北京玉康源科技有限公司
nhsa_consumables_C0329060980100300525,C0329060980100300525,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,003-高度固定/灭菌,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329060980100308023,C0329060980100308023,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,003-高度固定/灭菌,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329060980100309045,C0329060980100309045,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,003-高度固定/灭菌,北京中诺恒康生物科技有限公司
nhsa_consumables_C0329060980100309692,C0329060980100309692,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,003-高度固定/灭菌,湖南华翔医疗科技有限公司
nhsa_consumables_C0329060980100400419,C0329060980100400419,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,004-高度固定/非灭菌,大博医疗科技股份有限公司
nhsa_consumables_C0329060980100401348,C0329060980100401348,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,004-高度固定/非灭菌,北京理贝尔生物工程研究所有限公司
nhsa_consumables_C0329060980100408023,C0329060980100408023,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,004-高度固定/非灭菌,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329060980100409274,C0329060980100409274,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,004-高度固定/非灭菌,北京市富乐科技开发有限公司
nhsa_consumables_C0329060980100409692,C0329060980100409692,nhsa_consumables_category_C032906,098-人工椎体,01-钛合金,004-高度固定/非灭菌,湖南华翔医疗科技有限公司
nhsa_consumables_C0329060980200302630,C0329060980200302630,nhsa_consumables_category_C032906,098-人工椎体,02-钽金属,003-高度固定/灭菌,皆美（上海）医疗器械有限公司
nhsa_consumables_C0329070980000003587,C0329070980000003587,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,重庆润泽医药有限公司
nhsa_consumables_C0329070980000006471,C0329070980000006471,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,上海昕健医疗技术有限公司
nhsa_consumables_C0329070980000008023,C0329070980000008023,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329070980000009045,C0329070980000009045,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,北京中诺恒康生物科技有限公司
nhsa_consumables_C0329070980000009692,C0329070980000009692,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,湖南华翔医疗科技有限公司
nhsa_consumables_C0329070980000020685,C0329070980000020685,nhsa_consumables_category_C032907,098-人工椎体,00-不区分,000-常规,维度（西安）生物医疗科技有限公司
nhsa_consumables_C0329080990100000044,C0329080990100000044,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,联贸医疗用品技术（上海）有限公司
nhsa_consumables_C0329080990100000059,C0329080990100000059,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,常州市康辉医疗器械有限公司
nhsa_consumables_C0329080990100000419,C0329080990100000419,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,大博医疗科技股份有限公司
nhsa_consumables_C0329080990100000525,C0329080990100000525,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329080990100001884,C0329080990100001884,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,天津正天医疗器械有限公司
nhsa_consumables_C0329080990100002911,C0329080990100002911,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,博益宁（厦门）医疗器械有限公司
nhsa_consumables_C0329080990100003633,C0329080990100003633,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,史赛克（北京）医疗器械有限公司
nhsa_consumables_C0329080990100004254,C0329080990100004254,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,美敦力（上海）管理有限公司
nhsa_consumables_C0329080990100004727,C0329080990100004727,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329080990100004880,C0329080990100004880,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,浙江德康医疗器械有限公司
nhsa_consumables_C0329080990100004929,C0329080990100004929,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,德州金约应医疗器械有限公司
nhsa_consumables_C0329080990100006388,C0329080990100006388,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,上海三友医疗器械股份有限公司
nhsa_consumables_C0329080990100007276,C0329080990100007276,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,苏州市康力骨科器械有限公司
nhsa_consumables_C0329080990100007377,C0329080990100007377,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,深圳市斯玛仪器有限公司
nhsa_consumables_C0329080990100007890,C0329080990100007890,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,迪恩医疗科技有限公司
nhsa_consumables_C0329080990100009098,C0329080990100009098,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,强生（上海）医疗器材有限公司
nhsa_consumables_C0329080990100009122,C0329080990100009122,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,山东威高骨科材料股份有限公司
nhsa_consumables_C0329080990100009634,C0329080990100009634,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,浙江嘉佑医疗器械有限公司
nhsa_consumables_C0329080990100010667,C0329080990100010667,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,山东康盛医疗器械股份有限公司
nhsa_consumables_C0329080990100011655,C0329080990100011655,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,河北瑞鹤医疗器械有限公司
nhsa_consumables_C0329080990100020529,C0329080990100020529,nhsa_consumables_category_C032908,099-钛网,01-纯钛,000-常规,江苏弥迪柯斯医疗器械有限公司
nhsa_consumables_C0329080990200000616,C0329080990200000616,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,上海华乾医疗器械有限公司
nhsa_consumables_C0329080990200001884,C0329080990200001884,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,天津正天医疗器械有限公司
nhsa_consumables_C0329080990200002591,C0329080990200002591,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,联合医疗仪器有限公司
nhsa_consumables_C0329080990200005248,C0329080990200005248,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,苏州欣荣博尔特医疗器械有限公司
nhsa_consumables_C0329080990200006083,C0329080990200006083,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,浙江科惠医疗器械股份有限公司
nhsa_consumables_C0329080990200006419,C0329080990200006419,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,北京威高亚华人工关节开发有限公司
nhsa_consumables_C0329080990200007152,C0329080990200007152,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,天津市威曼生物材料有限公司
nhsa_consumables_C0329080990200009274,C0329080990200009274,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,北京市富乐科技开发有限公司
nhsa_consumables_C0329080990200009805,C0329080990200009805,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,上海凯利泰医疗科技股份有限公司
nhsa_consumables_C0329080990200010074,C0329080990200010074,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,重庆富沃思医疗器械有限公司
nhsa_consumables_C0329080990200021722,C0329080990200021722,nhsa_consumables_category_C032908,099-钛网,02-钛合金,000-常规,新联医疗用品（淄博）有限公司
nhsa_consumables_C0329090990100100059,C0329090990100100059,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,常州市康辉医疗器械有限公司
nhsa_consumables_C0329090990100100419,C0329090990100100419,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,大博医疗科技股份有限公司
nhsa_consumables_C0329090990100101884,C0329090990100101884,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,天津正天医疗器械有限公司
nhsa_consumables_C0329090990100105412,C0329090990100105412,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,常州集硕医疗器械有限公司
nhsa_consumables_C0329090990100107276,C0329090990100107276,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,苏州市康力骨科器械有限公司
nhsa_consumables_C0329090990100109122,C0329090990100109122,nhsa_consumables_category_C032909,099-钛网,01-纯钛,001-灭菌,山东威高骨科材料股份有限公司
nhsa_consumables_C0329090990100200044,C0329090990100200044,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,联贸医疗用品技术（上海）有限公司
nhsa_consumables_C0329090990100200059,C0329090990100200059,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,常州市康辉医疗器械有限公司
nhsa_consumables_C0329090990100200419,C0329090990100200419,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,大博医疗科技股份有限公司
nhsa_consumables_C0329090990100200525,C0329090990100200525,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329090990100201884,C0329090990100201884,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,天津正天医疗器械有限公司
nhsa_consumables_C0329090990100202911,C0329090990100202911,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,博益宁（厦门）医疗器械有限公司
nhsa_consumables_C0329090990100203519,C0329090990100203519,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,常州鼎健医疗器械有限公司
nhsa_consumables_C0329090990100203564,C0329090990100203564,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,创辉医疗器械江苏有限公司
nhsa_consumables_C0329090990100203633,C0329090990100203633,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,史赛克（北京）医疗器械有限公司
nhsa_consumables_C0329090990100204223,C0329090990100204223,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,常州奥斯迈医疗器械有限公司
nhsa_consumables_C0329090990100204254,C0329090990100204254,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,美敦力（上海）管理有限公司
nhsa_consumables_C0329090990100204727,C0329090990100204727,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329090990100204880,C0329090990100204880,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,浙江德康医疗器械有限公司
nhsa_consumables_C0329090990100204929,C0329090990100204929,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,德州金约应医疗器械有限公司
nhsa_consumables_C0329090990100205412,C0329090990100205412,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,常州集硕医疗器械有限公司
nhsa_consumables_C0329090990100207276,C0329090990100207276,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,苏州市康力骨科器械有限公司
nhsa_consumables_C0329090990100207377,C0329090990100207377,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,深圳市斯玛仪器有限公司
nhsa_consumables_C0329090990100207890,C0329090990100207890,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,迪恩医疗科技有限公司
nhsa_consumables_C0329090990100209098,C0329090990100209098,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,强生（上海）医疗器材有限公司
nhsa_consumables_C0329090990100209122,C0329090990100209122,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,山东威高骨科材料股份有限公司
nhsa_consumables_C0329090990100209634,C0329090990100209634,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,浙江嘉佑医疗器械有限公司
nhsa_consumables_C0329090990100210667,C0329090990100210667,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,山东康盛医疗器械股份有限公司
nhsa_consumables_C0329090990100211655,C0329090990100211655,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,河北瑞鹤医疗器械有限公司
nhsa_consumables_C0329090990100220529,C0329090990100220529,nhsa_consumables_category_C032909,099-钛网,01-纯钛,002-非灭菌,江苏弥迪柯斯医疗器械有限公司
nhsa_consumables_C0329090990200105248,C0329090990200105248,nhsa_consumables_category_C032909,099-钛网,02-钛合金,001-灭菌,苏州欣荣博尔特医疗器械有限公司
nhsa_consumables_C0329090990200106083,C0329090990200106083,nhsa_consumables_category_C032909,099-钛网,02-钛合金,001-灭菌,浙江科惠医疗器械股份有限公司
nhsa_consumables_C0329090990200200616,C0329090990200200616,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,上海华乾医疗器械有限公司
nhsa_consumables_C0329090990200201348,C0329090990200201348,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,北京理贝尔生物工程研究所有限公司
nhsa_consumables_C0329090990200201884,C0329090990200201884,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,天津正天医疗器械有限公司
nhsa_consumables_C0329090990200202591,C0329090990200202591,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,联合医疗仪器有限公司
nhsa_consumables_C0329090990200205248,C0329090990200205248,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,苏州欣荣博尔特医疗器械有限公司
nhsa_consumables_C0329090990200206083,C0329090990200206083,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,浙江科惠医疗器械股份有限公司
nhsa_consumables_C0329090990200206419,C0329090990200206419,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,北京威高亚华人工关节开发有限公司
nhsa_consumables_C0329090990200207435,C0329090990200207435,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,江苏艾迪尔医疗科技股份有限公司
nhsa_consumables_C0329090990200209098,C0329090990200209098,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,强生（上海）医疗器材有限公司
nhsa_consumables_C0329090990200209274,C0329090990200209274,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,北京市富乐科技开发有限公司
nhsa_consumables_C0329090990200209805,C0329090990200209805,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,上海凯利泰医疗科技股份有限公司
nhsa_consumables_C0329090990200210074,C0329090990200210074,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,重庆富沃思医疗器械有限公司
nhsa_consumables_C0329090990200221722,C0329090990200221722,nhsa_consumables_category_C032909,099-钛网,02-钛合金,002-非灭菌,新联医疗用品（淄博）有限公司
nhsa_consumables_C0329100890000000419,C0329100890000000419,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,大博医疗科技股份有限公司
nhsa_consumables_C0329100890000000525,C0329100890000000525,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329100890000002366,C0329100890000002366,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,博能华医疗器械（北京）有限公司
nhsa_consumables_C0329100890000002911,C0329100890000002911,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,博益宁（厦门）医疗器械有限公司
nhsa_consumables_C0329100890000003529,C0329100890000003529,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,湖南晖瑞生物科技有限公司
nhsa_consumables_C0329100890000003587,C0329100890000003587,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,重庆润泽医药有限公司
nhsa_consumables_C0329100890000005407,C0329100890000005407,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,上海锐植医疗器械有限公司
nhsa_consumables_C0329100890000005412,C0329100890000005412,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,常州集硕医疗器械有限公司
nhsa_consumables_C0329100890000008023,C0329100890000008023,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,北京爱康宜诚医疗器材有限公司
nhsa_consumables_C0329100890000009122,C0329100890000009122,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,山东威高骨科材料股份有限公司
nhsa_consumables_C0329100890000009274,C0329100890000009274,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,北京市富乐科技开发有限公司
nhsa_consumables_C0329100890000009455,C0329100890000009455,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,山东威高海星医疗器械有限公司
nhsa_consumables_C0329100890000010667,C0329100890000010667,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,山东康盛医疗器械股份有限公司
nhsa_consumables_C0329100890000012506,C0329100890000012506,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,朔崛（江苏）医疗科技有限公司
nhsa_consumables_C0329100890000017141,C0329100890000017141,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,000-其他,重庆中诺恒康生物科技有限公司
nhsa_consumables_C0329100890000100419,C0329100890000100419,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,001-加强环,大博医疗科技股份有限公司
nhsa_consumables_C0329100890000100525,C0329100890000100525,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,001-加强环,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329100890000101884,C0329100890000101884,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,001-加强环,天津正天医疗器械有限公司
nhsa_consumables_C0329100890000102911,C0329100890000102911,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,001-加强环,博益宁（厦门）医疗器械有限公司
nhsa_consumables_C0329100890000104727,C0329100890000104727,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,001-加强环,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329100890000200419,C0329100890000200419,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,大博医疗科技股份有限公司
nhsa_consumables_C0329100890000200525,C0329100890000200525,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329100890000202911,C0329100890000202911,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,博益宁（厦门）医疗器械有限公司
nhsa_consumables_C0329100890000203633,C0329100890000203633,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,史赛克（北京）医疗器械有限公司
nhsa_consumables_C0329100890000204727,C0329100890000204727,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329100890000221722,C0329100890000221722,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,002-终板环,新联医疗用品（淄博）有限公司
nhsa_consumables_C0329100890000300059,C0329100890000300059,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,常州市康辉医疗器械有限公司
nhsa_consumables_C0329100890000300419,C0329100890000300419,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,大博医疗科技股份有限公司
nhsa_consumables_C0329100890000300525,C0329100890000300525,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,北京市春立正达医疗器械股份有限公司
nhsa_consumables_C0329100890000302591,C0329100890000302591,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,联合医疗仪器有限公司
nhsa_consumables_C0329100890000303633,C0329100890000303633,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,史赛克（北京）医疗器械有限公司
nhsa_consumables_C0329100890000304254,C0329100890000304254,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,美敦力（上海）管理有限公司
nhsa_consumables_C0329100890000304727,C0329100890000304727,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329100890000304880,C0329100890000304880,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,浙江德康医疗器械有限公司
nhsa_consumables_C0329100890000304929,C0329100890000304929,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,德州金约应医疗器械有限公司
nhsa_consumables_C0329100890000309122,C0329100890000309122,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,山东威高骨科材料股份有限公司
nhsa_consumables_C0329100890000309274,C0329100890000309274,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,北京市富乐科技开发有限公司
nhsa_consumables_C0329100890000310074,C0329100890000310074,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,003-端盖,重庆富沃思医疗器械有限公司
nhsa_consumables_C0329100890000400419,C0329100890000400419,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,大博医疗科技股份有限公司
nhsa_consumables_C0329100890000403633,C0329100890000403633,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,史赛克（北京）医疗器械有限公司
nhsa_consumables_C0329100890000404727,C0329100890000404727,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,广东施泰宝医疗科技有限公司
nhsa_consumables_C0329100890000404929,C0329100890000404929,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,德州金约应医疗器械有限公司
nhsa_consumables_C0329100890000409122,C0329100890000409122,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,山东威高骨科材料股份有限公司
nhsa_consumables_C0329100890000409274,C0329100890000409274,nhsa_consumables_category_C032910,089-内固定材料,00-不区分,004-延长柱,北京市富乐科技开发有限公司
nhsa_consumables_C0330011000000000419,C0330011000000000419,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,大博医疗科技股份有限公司
nhsa_consumables_C0330011000000002630,C0330011000000002630,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,皆美（上海）医疗器械有限公司
nhsa_consumables_C0330011000000002834,C0330011000000002834,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,贝朗医疗（上海）国际贸易有限公司
nhsa_consumables_C0330011000000003519,C0330011000000003519,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,常州鼎健医疗器械有限公司
nhsa_consumables_C0330011000000004628,C0330011000000004628,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,通用（上海）医疗器材有限公司
nhsa_consumables_C0330011000000004929,C0330011000000004929,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,德州金约应医疗器械有限公司
nhsa_consumables_C0330011000000008981,C0330011000000008981,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,南京飞渡医疗器械有限公司
nhsa_consumables_C0330011000000009098,C0330011000000009098,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,强生（上海）医疗器材有限公司
nhsa_consumables_C0330011000000009805,C0330011000000009805,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,上海凯利泰医疗科技股份有限公司
nhsa_consumables_C0330011000000011462,C0330011000000011462,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,麦迪斯医疗器械有限公司
nhsa_consumables_C0330011000000011655,C0330011000000011655,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,河北瑞鹤医疗器械有限公司
nhsa_consumables_C0330011000000012505,C0330011000000012505,nhsa_consumables_category_C033001,100-腰椎植入物,00-不区分,000-常规,宗珅（广州）医疗器械有限公司
nhsa_consumables_C0330020890100004628,C0330020890100004628,nhsa_consumables_category_C033002,089-内固定材料,01-钛合金,000-常规,通用（上海）医疗器材有限公司
nhsa_consumables_C0330020890100004727,C0330020890100004727,nhsa_consumables_category_C033002,089-内固定材料,01-钛合金,000-常规,广东施泰宝医疗科技有限公司
nhsa_consumables_C0330020890100006410,C0330020890100006410,nhsa_consumables_category_C033002,089-内固定材料,01-钛合金,000-常规,常州华森医疗器械股份有限公司
nhsa_consumables_C0330020890200002630,C0330020890200002630,nhsa_consumables_category_C033002,089-内固定材料,02-纯钛,000-常规,皆美（上海）医疗器械有限公司
nhsa_consumables_C0330030890000002630,C0330030890000002630,nhsa_consumables_category_C033003,089-内固定材料,00-不区分,000-常规,皆美（上海）医疗器械有限公司
nhsa_consumables_C0330040890100100720,C0330040890100100720,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,001-有涂层,北京贝思达生物技术有限公司
nhsa_consumables_C0330040890100102630,C0330040890100102630,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,001-有涂层,皆美（上海）医疗器械有限公司
nhsa_consumables_C0330040890100104727,C0330040890100104727,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,001-有涂层,广东施泰宝医疗科技有限公司
nhsa_consumables_C0330040890100110667,C0330040890100110667,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,001-有涂层,山东康盛医疗器械股份有限公司
nhsa_consumables_C0330040890100111462,C0330040890100111462,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,001-有涂层,麦迪斯医疗器械有限公司
nhsa_consumables_C0330040890100200720,C0330040890100200720,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,002-无涂层,北京贝思达生物技术有限公司
nhsa_consumables_C0330040890100201348,C0330040890100201348,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,002-无涂层,北京理贝尔生物工程研究所有限公司
nhsa_consumables_C0330040890100202366,C0330040890100202366,nhsa_consumables_category_C033004,089-内固定材料,01-钛合金,002-无涂层,博能华医疗器械（北京）有限公司
