id,name,primary_classification,secondary_classification,tertiary_classification,common_name,material,characteristics,payment_category,payment_standard,description
gz_nhsa_consumables_C02040605900001,C02040605900001,血管介入治疗类材料,起搏器类材料,双腔除颤器（ICD）,除颤器,不区分,全身兼容MRI,乙类,140070.00,
gz_nhsa_consumables_C02040605900003,C02040605900003,血管介入治疗类材料,起搏器类材料,双腔除颤器（ICD）,除颤器,不区分,非兼容MRI,乙类,119000.00,
gz_nhsa_consumables_C02040705900001,C02040705900001,血管介入治疗类材料,起搏器类材料,三腔除颤器组（CRT-D）,除颤器,不区分,全身兼容MRI,乙类,172970.00,
gz_nhsa_consumables_C02040705900002,C02040705900002,血管介入治疗类材料,起搏器类材料,三腔除颤器组（CRT-D）,除颤器,不区分,非全身兼容MRI,乙类,40000.00,
gz_nhsa_consumables_C02040705900003,C02040705900003,血管介入治疗类材料,起搏器类材料,三腔除颤器组（CRT-D）,除颤器,不区分,非兼容MRI,乙类,93614.00,
gz_nhsa_consumables_C02040805900000,C02040805900000,血管介入治疗类材料,起搏器类材料,皮下植入式心律转复除颤器,除颤器,不区分,常规,乙类,168000.00,
gz_nhsa_consumables_C02041106100001,C02041106100001,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心房起搏电极导线/兼容MRI/主动,乙类,3207.00,
gz_nhsa_consumables_C02041106100002,C02041106100002,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心房起搏电极导线/兼容MRI/被动,乙类,4275.00,
gz_nhsa_consumables_C02041106100003,C02041106100003,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心房起搏电极导线/非兼容MRI/主动,乙类,3325.00,
gz_nhsa_consumables_C02041106100004,C02041106100004,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心房起搏电极导线/非兼容MRI/被动,乙类,2528.00,
gz_nhsa_consumables_C02041106100005,C02041106100005,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心室起搏电极导线/兼容MRI/主动,乙类,3207.00,
gz_nhsa_consumables_C02041106100006,C02041106100006,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心室起搏电极导线/兼容MRI/被动,乙类,1959.00,
gz_nhsa_consumables_C02041106100007,C02041106100007,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心室起搏电极导线/非兼容MRI/主动,乙类,3325.00,
gz_nhsa_consumables_C02041106100008,C02041106100008,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,右心室起搏电极导线/非兼容MRI/被动,乙类,1470.00,
gz_nhsa_consumables_C02041106100010,C02041106100010,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,左室起搏电极导线/兼容MRI/被动,乙类,9999.00,
gz_nhsa_consumables_C02041106100011,C02041106100011,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,左室起搏电极导线/非兼容MRI/主动,乙类,5999.00,
gz_nhsa_consumables_C02041106100012,C02041106100012,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,左室起搏电极导线/非兼容MRI/被动,乙类,13582.00,
gz_nhsa_consumables_C02041106100014,C02041106100014,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心外膜电极导线/兼容MRI/被,乙类,132.11,
gz_nhsa_consumables_C02041106100015,C02041106100015,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心动外膜电极导线/非兼容MRI/主动,乙类,88.00,
gz_nhsa_consumables_C02041106100016,C02041106100016,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心外膜电极导线/非兼容MRI/被动,乙类,3692.20,
gz_nhsa_consumables_C02041106100017,C02041106100017,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心室心房通用起搏电极导线/兼容MRI/主,乙类,3133.00,
gz_nhsa_consumables_C02041106100018,C02041106100018,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心动室心房通用起搏电极导线/兼容MRI/被,乙类,2234.00,
gz_nhsa_consumables_C02041106100019,C02041106100019,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心动室心房通用起搏电极导线/非兼容MRI/主动,乙类,2615.00,
gz_nhsa_consumables_C02041106100020,C02041106100020,血管介入治疗类材料,起搏器类材料,起搏电极导线,导线,不区分,心室心房通用起搏电极导线/非兼容MRI/被动,乙类,1300.00,
gz_nhsa_consumables_C02041206100001,C02041206100001,血管介入治疗类材料,起搏器类材料,除颤电极导线,导线,不区分,兼容MRI/主动,乙类,16800.00,
gz_nhsa_consumables_C02041206100003,C02041206100003,血管介入治疗类材料,起搏器类材料,除颤电极导线,导线,不区分,非兼容MRI/主动,乙类,5999.00,
gz_nhsa_consumables_C02041206100004,C02041206100004,血管介入治疗类材料,起搏器类材料,除颤电极导线,导线,不区分,非兼容MRI/被动,乙类,13807.96,
gz_nhsa_consumables_C02041306200001,C02041306200001,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,起搏导线递送系统,乙类,412.17,
gz_nhsa_consumables_C02041306200002,C02041306200002,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,切开鞘,乙类,2286.01,
gz_nhsa_consumables_C02041306200003,C02041306200003,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,撕开鞘,乙类,285.16,
gz_nhsa_consumables_C02041306200005,C02041306200005,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,传送鞘管,乙类,7530.00,
gz_nhsa_consumables_C02041306200010,C02041306200010,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,造影球囊导管,乙类,5840.78,
gz_nhsa_consumables_C02041306200011,C02041306200011,血管介入治疗类材料,起搏器类材料,起搏器附件,起搏器附件,不区分,切开刀,乙类,309.78,
gz_nhsa_consumables_C02050100100001,C02050100100001,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,覆膜支架/动脉瘤辅助/有头,乙类,104944.44,
gz_nhsa_consumables_C02050100100005,C02050100100005,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,普端通裸支架/动脉瘤辅助/有,乙类,44014.49,
gz_nhsa_consumables_C02050100100006,C02050100100006,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,-普端通裸支架/动脉瘤辅助/无,乙类,34917.81,
gz_nhsa_consumables_C02050100100007,C02050100100007,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,-普端通裸支架/狭窄扩张/有头,乙类,11500.00,
gz_nhsa_consumables_C02050100100008,C02050100100008,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,普端通裸支架/狭窄扩张/无头,乙类,16386.00,
gz_nhsa_consumables_C02050100100009,C02050100100009,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,密端网支架/动脉瘤辅助/有头,乙类,33193.77,
gz_nhsa_consumables_C02050100100010,C02050100100010,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,密端网支架/动脉瘤辅助/无头,乙类,44548.73,
gz_nhsa_consumables_C02050100100011,C02050100100011,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,密端网支架/狭窄扩张/有头端,乙类,29893.94,
gz_nhsa_consumables_C02050100100012,C02050100100012,血管介入治疗类材料,神经介入治疗材料,颅内支架,支架,不区分,密网支架/狭窄扩张/无头端,乙类,41810.46,
gz_nhsa_consumables_C02050200200000,C02050200200000,血管介入治疗类材料,神经介入治疗材料,栓塞球囊,球囊,不区分,常规,乙类,8800.00,
gz_nhsa_consumables_C02050300200002,C02050300200002,血管介入治疗类材料,神经介入治疗材料,球囊封堵导管,球囊,不区分,取栓用/双腔,乙类,12644.39,
gz_nhsa_consumables_C02050300200003,C02050300200003,血管介入治疗类材料,神经介入治疗材料,球囊封堵导管,球囊,不区分,动脉瘤用/单腔,乙类,13538.86,
gz_nhsa_consumables_C02050300200004,C02050300200004,血管介入治疗类材料,神经介入治疗材料,球囊封堵导管,球囊,不区分,动脉瘤用/双腔,乙类,19777.78,
gz_nhsa_consumables_C02050400200000,C02050400200000,血管介入治疗类材料,神经介入治疗材料,球囊扩张导管,球囊,不区分,常规,乙类,14016.90,
gz_nhsa_consumables_C02050500400001,C02050500400001,血管介入治疗类材料,神经介入治疗材料,导引导管,导管,不区分,远端通路/单导引,乙类,16321.50,
gz_nhsa_consumables_C02050500400002,C02050500400002,血管介入治疗类材料,神经介入治疗材料,导引导管,导管,不区分,远端通路/多导引,乙类,17099.03,
gz_nhsa_consumables_C02050500400003,C02050500400003,血管介入治疗类材料,神经介入治疗材料,导引导管,导管,不区分,普通通路/单导引,乙类,1239.39,
gz_nhsa_consumables_C02050500400004,C02050500400004,血管介入治疗类材料,神经介入治疗材料,导引导管,导管,不区分,普通通路/多导引,乙类,1223.83,
gz_nhsa_consumables_C02050600400001,C02050600400001,血管介入治疗类材料,神经介入治疗材料,神经介入支撑辅助导管,导管,不区分,支撑导管,乙类,16698.36,
gz_nhsa_consumables_C02050700400001,C02050700400001,血管介入治疗类材料,神经介入治疗材料,微导管,导管,不区分,弹簧圈输送/可解脱漂浮微导,乙类,17318.52,
gz_nhsa_consumables_C02050700400002,C02050700400002,血管介入治疗类材料,神经介入治疗材料,微导管,导管,不区分,弹管簧圈输送/不可解脱漂浮微导管,乙类,4760.70,
gz_nhsa_consumables_C02050700400004,C02050700400004,血管介入治疗类材料,神经介入治疗材料,微导管,导管,不区分,支架输送/不可解脱漂浮微导,乙类,5677.46,
gz_nhsa_consumables_C02050700400005,C02050700400005,血管介入治疗类材料,神经介入治疗材料,微导管,导管,不区分,血管流导向输送/可解脱漂浮微导管,乙类,23000.00,
gz_nhsa_consumables_C02050700400006,C02050700400006,血管介入治疗类材料,神经介入治疗材料,微导管,导管,不区分,血流导向输送/不可解脱漂浮微导管,乙类,8723.59,
gz_nhsa_consumables_C02050800400001,C02050800400001,血管介入治疗类材料,神经介入治疗材料,神经介入治疗导管,导管,不区分,抽吸,乙类,31792.29,
gz_nhsa_consumables_C02050800400002,C02050800400002,血管介入治疗类材料,神经介入治疗材料,神经介入治疗导管,导管,不区分,其他,乙类,960.00,
gz_nhsa_consumables_C02051000300002,C02051000300002,血管介入治疗类材料,神经介入治疗材料,神经介入治疗导丝,导丝,不区分,导引,乙类,480.00,
gz_nhsa_consumables_C02051200301001,C02051200301001,血管介入治疗类材料,神经介入治疗材料,微导丝,导丝,合金,交换导丝,乙类,1899.06,
gz_nhsa_consumables_C02051200301002,C02051200301002,血管介入治疗类材料,神经介入治疗材料,微导丝,导丝,合金,工作导丝,乙类,4059.63,
gz_nhsa_consumables_C02051200302001,C02051200302001,血管介入治疗类材料,神经介入治疗材料,微导丝,导丝,不锈钢,交换导丝,乙类,4207.68,
gz_nhsa_consumables_C02051200302002,C02051200302002,血管介入治疗类材料,神经介入治疗材料,微导丝,导丝,不锈钢,工作导丝,乙类,4417.16,
gz_nhsa_consumables_C02051305400001,C02051305400001,血管介入治疗类材料,神经介入治疗材料,介入附件,介入附件,不区分,弹簧圈解脱/机械,乙类,1710.00,
gz_nhsa_consumables_C02051305400002,C02051305400002,血管介入治疗类材料,神经介入治疗材料,介入附件,介入附件,不区分,弹簧圈解脱/电动,乙类,3773.06,
gz_nhsa_consumables_C02051500100002,C02051500100002,血管介入治疗类材料,神经介入治疗材料,取栓支架,支架,不区分,可解脱/头端开放/普通,乙类,7188.00,
gz_nhsa_consumables_C02051500100003,C02051500100003,血管介入治疗类材料,神经介入治疗材料,取栓支架,支架,不区分,不可解脱/头端闭合/普通,乙类,28749.88,
gz_nhsa_consumables_C02051500100004,C02051500100004,血管介入治疗类材料,神经介入治疗材料,取栓支架,支架,不区分,不可解脱/头端开放/普通,乙类,7199.00,
gz_nhsa_consumables_C02051500100007,C02051500100007,血管介入治疗类材料,神经介入治疗材料,取栓支架,支架,不区分,不可解脱/头端闭合/双层,乙类,39581.82,
gz_nhsa_consumables_C02051606501003,C02051606501003,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂金,电解脱/形状3D,乙类,4000.00,
gz_nhsa_consumables_C02051606501004,C02051606501004,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂金,电解脱/形状2D,乙类,748.00,
gz_nhsa_consumables_C02051606501005,C02051606501005,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂金,水解脱/形状3D,乙类,748.00,
gz_nhsa_consumables_C02051606501006,C02051606501006,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂金,水解脱/形状2D,乙类,748.00,
gz_nhsa_consumables_C02051606501007,C02051606501007,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂金,热机械解脱/形状3D,乙类,748.00,
gz_nhsa_consumables_C02051606502001,C02051606502001,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,机械解脱/形状3D,乙类,6128.00,
gz_nhsa_consumables_C02051606502002,C02051606502002,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,机械解脱/形状2D,乙类,6128.00,
gz_nhsa_consumables_C02051606502003,C02051606502003,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,电解脱/形状3D,乙类,5197.00,
gz_nhsa_consumables_C02051606502004,C02051606502004,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,电解脱/形状2D,乙类,5197.00,
gz_nhsa_consumables_C02051606502005,C02051606502005,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,水解脱/形状3D,乙类,4679.00,
gz_nhsa_consumables_C02051606502006,C02051606502006,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,水解脱/形状2D,乙类,4679.00,
gz_nhsa_consumables_C02051606502007,C02051606502007,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,热机械解脱/形状3D,乙类,5197.00,
gz_nhsa_consumables_C02051606502008,C02051606502008,血管介入治疗类材料,神经介入治疗材料,弹簧圈,栓塞材料,铂钨合金,热机械解脱/形状2D,乙类,5197.00,
gz_nhsa_consumables_C02051706500000,C02051706500000,血管介入治疗类材料,神经介入治疗材料,液态栓塞系统,栓塞材料,不区分,常规,乙类,6128.74,
